split,variant,seed,pass_gate,matched_accuracy,target_accuracy,same_byte_structured_text_accuracy,best_destructive_control,best_destructive_control_accuracy,candidate_derangement_accuracy,matched_minus_target,matched_minus_best_destructive,matched_minus_same_byte_text,paired_ci95_low_vs_target
validation,anchor_id_shuffle,47,False,0.2508361204013378,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.27424749163879597,0.27424749163879597,0.006688963210702337,-0.02341137123745818,-0.0033444816053511683,-0.06697324414715718
validation,anchor_id_shuffle,53,False,0.2842809364548495,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2909698996655518,0.2408026755852843,0.04013377926421402,-0.006688963210702337,0.030100334448160515,-0.026755852842809364
validation,anchor_id_shuffle,59,False,0.2608695652173913,0.24414715719063546,0.25418060200668896,candidate_derangement,0.2809364548494983,0.2809364548494983,0.01672240802675584,-0.02006688963210701,0.006688963210702337,-0.05351170568561873
validation,anchor_id_shuffle,61,False,0.21739130434782608,0.24414715719063546,0.25418060200668896,candidate_derangement,0.27424749163879597,0.27424749163879597,-0.026755852842809374,-0.05685618729096989,-0.03678929765886288,-0.09707357859531772
validation,anchor_id_shuffle,67,False,0.20735785953177258,0.24414715719063546,0.25418060200668896,candidate_derangement,0.27759197324414714,0.27759197324414714,-0.03678929765886288,-0.07023411371237456,-0.046822742474916385,-0.10367892976588629
validation,anchor_id_shuffle,71,False,0.24414715719063546,0.24414715719063546,0.25418060200668896,candidate_derangement,0.25752508361204013,0.25752508361204013,0.0,-0.013377926421404673,-0.010033444816053505,-0.07357859531772576
validation,anchor_id_shuffle,73,False,0.22742474916387959,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.25752508361204013,0.2408026755852843,-0.01672240802675587,-0.030100334448160543,-0.026755852842809374,-0.08035117056856186
validation,anchor_id_shuffle,79,False,0.2709030100334448,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2976588628762542,0.24749163879598662,0.026755852842809347,-0.026755852842809402,0.01672240802675584,-0.046822742474916385
validation,anchor_id_shuffle,83,False,0.24749163879598662,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2709030100334448,0.26755852842809363,0.0033444816053511683,-0.02341137123745818,-0.006688963210702337,-0.06688963210702341
validation,anchor_id_shuffle,89,False,0.22742474916387959,0.24414715719063546,0.25418060200668896,candidate_derangement,0.30434782608695654,0.30434782608695654,-0.01672240802675587,-0.07692307692307696,-0.026755852842809374,-0.08361204013377926
validation,anchor_value_shuffle,47,False,0.2842809364548495,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.26755852842809363,0.23745819397993312,0.04013377926421402,0.01672240802675584,0.030100334448160515,-0.026755852842809364
validation,anchor_value_shuffle,53,False,0.24414715719063546,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2709030100334448,0.25418060200668896,0.0,-0.026755852842809347,-0.010033444816053505,-0.07023411371237458
validation,anchor_value_shuffle,59,False,0.2508361204013378,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.27759197324414714,0.23745819397993312,0.006688963210702337,-0.026755852842809347,-0.0033444816053511683,-0.06354515050167224
validation,anchor_value_shuffle,61,False,0.23745819397993312,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.24749163879598662,0.23411371237458195,-0.006688963210702337,-0.010033444816053505,-0.01672240802675584,-0.07357859531772576
validation,anchor_value_shuffle,67,False,0.20735785953177258,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2809364548494983,0.2040133779264214,-0.03678929765886288,-0.07357859531772573,-0.046822742474916385,-0.10033444816053512
validation,anchor_value_shuffle,71,False,0.21739130434782608,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.26421404682274247,0.23411371237458195,-0.026755852842809374,-0.046822742474916385,-0.03678929765886288,-0.09364548494983277
validation,anchor_value_shuffle,73,False,0.2508361204013378,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.24749163879598662,0.2408026755852843,0.006688963210702337,0.0033444816053511683,-0.0033444816053511683,-0.06354515050167224
validation,anchor_value_shuffle,79,False,0.22742474916387959,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2842809364548495,0.22073578595317725,-0.01672240802675587,-0.05685618729096989,-0.026755852842809374,-0.08695652173913043
validation,anchor_value_shuffle,83,False,0.23076923076923078,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.26421404682274247,0.2508361204013378,-0.013377926421404673,-0.03344481605351168,-0.02341137123745818,-0.0802675585284281
validation,anchor_value_shuffle,89,False,0.2842809364548495,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.25752508361204013,0.22408026755852842,0.04013377926421402,0.026755852842809347,0.030100334448160515,-0.026755852842809364
validation,spectral_bin_permutation,47,False,0.23411371237458195,0.24414715719063546,0.25418060200668896,candidate_derangement,0.2842809364548495,0.2842809364548495,-0.010033444816053505,-0.050167224080267525,-0.02006688963210701,-0.07692307692307693
validation,spectral_bin_permutation,53,False,0.25752508361204013,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2608695652173913,0.2608695652173913,0.013377926421404673,-0.0033444816053511683,0.0033444816053511683,-0.06020066889632107
validation,spectral_bin_permutation,59,False,0.26421404682274247,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2909698996655518,0.23745819397993312,0.02006688963210701,-0.026755852842809347,0.010033444816053505,-0.046822742474916385
validation,spectral_bin_permutation,61,False,0.2709030100334448,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2508361204013378,0.23076923076923078,0.026755852842809347,0.02006688963210701,0.01672240802675584,-0.046822742474916385
validation,spectral_bin_permutation,67,False,0.2508361204013378,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.2508361204013378,0.22408026755852842,0.006688963210702337,0.0,-0.0033444816053511683,-0.06020066889632107
validation,spectral_bin_permutation,71,False,0.2809364548494983,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.25418060200668896,0.23076923076923078,0.03678929765886285,0.026755852842809347,0.026755852842809347,-0.033444816053511704
validation,spectral_bin_permutation,73,False,0.26421404682274247,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2709030100334448,0.23745819397993312,0.02006688963210701,-0.006688963210702337,0.010033444816053505,-0.05016722408026756
validation,spectral_bin_permutation,79,False,0.20735785953177258,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2809364548494983,0.25752508361204013,-0.03678929765886288,-0.07357859531772573,-0.046822742474916385,-0.10710702341137122
validation,spectral_bin_permutation,83,False,0.2709030100334448,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.25752508361204013,0.21739130434782608,0.026755852842809347,0.013377926421404673,0.01672240802675584,-0.043478260869565216
validation,spectral_bin_permutation,89,False,0.25752508361204013,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2508361204013378,0.23411371237458195,0.013377926421404673,0.006688963210702337,0.0033444816053511683,-0.056856187290969896
validation,random_anchors_same_count,47,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.24749163879598662,0.23411371237458195,0.03344481605351168,0.030100334448160515,0.02341137123745818,-0.03678929765886288
validation,random_anchors_same_count,53,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.28762541806020064,0.23411371237458195,0.03344481605351168,-0.010033444816053505,0.02341137123745818,-0.03678929765886288
validation,random_anchors_same_count,59,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.3010033444816054,0.23411371237458195,0.03344481605351168,-0.023411371237458234,0.02341137123745818,-0.03678929765886288
validation,random_anchors_same_count,61,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.26421404682274247,0.23411371237458195,0.03344481605351168,0.013377926421404673,0.02341137123745818,-0.036872909698996655
validation,random_anchors_same_count,67,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.26755852842809363,0.23411371237458195,0.03344481605351168,0.010033444816053505,0.02341137123745818,-0.033444816053511704
validation,random_anchors_same_count,71,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,zero_source,0.24414715719063546,0.23411371237458195,0.03344481605351168,0.03344481605351168,0.02341137123745818,-0.03678929765886288
validation,random_anchors_same_count,73,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,target_derived_sidecar,0.24749163879598662,0.23411371237458195,0.03344481605351168,0.030100334448160515,0.02341137123745818,-0.04021739130434782
validation,random_anchors_same_count,79,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,random_same_byte_packet,0.2709030100334448,0.23411371237458195,0.03344481605351168,0.006688963210702337,0.02341137123745818,-0.04013377926421405
validation,random_anchors_same_count,83,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2608695652173913,0.23411371237458195,0.03344481605351168,0.01672240802675584,0.02341137123745818,-0.043478260869565216
validation,random_anchors_same_count,89,False,0.27759197324414714,0.24414715719063546,0.25418060200668896,shuffled_source_packet,0.2709030100334448,0.23411371237458195,0.03344481605351168,0.006688963210702337,0.02341137123745818,-0.04013377926421405
test,matched_fourier_anchor_syndrome,47,False,0.24232081911262798,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24829351535836178,-0.02303754266211605,-0.02303754266211605,0.010238907849829337,-0.060580204778156996
test,matched_fourier_anchor_syndrome,53,False,0.2440273037542662,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.021331058020477828,-0.021331058020477828,0.01194539249146756,-0.05887372013651877
test,matched_fourier_anchor_syndrome,59,False,0.2440273037542662,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24658703071672355,-0.021331058020477828,-0.021331058020477828,0.01194539249146756,-0.05716723549488054
test,matched_fourier_anchor_syndrome,61,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05887372013651877
test,matched_fourier_anchor_syndrome,67,False,0.2440273037542662,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.021331058020477828,-0.021331058020477828,0.01194539249146756,-0.05802047781569966
test,matched_fourier_anchor_syndrome,71,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05804180887372014
test,matched_fourier_anchor_syndrome,73,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24914675767918087,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05802047781569966
test,matched_fourier_anchor_syndrome,79,False,0.2431740614334471,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24658703071672355,-0.022184300341296925,-0.022184300341296925,0.011092150170648463,-0.06143344709897611
test,matched_fourier_anchor_syndrome,83,False,0.24573378839590443,0.26535836177474403,0.23208191126279865,shuffled_source_packet,0.26706484641638223,0.24573378839590443,-0.019624573378839605,-0.0213310580204778,0.013651877133105783,-0.05631399317406143
test,matched_fourier_anchor_syndrome,89,False,0.24573378839590443,0.26535836177474403,0.23208191126279865,random_same_byte_packet,0.26621160409556316,0.24573378839590443,-0.019624573378839605,-0.02047781569965873,0.013651877133105783,-0.05631399317406143
test,anchor_id_shuffle,47,False,0.26109215017064846,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24914675767918087,-0.004266211604095571,-0.004266211604095571,0.029010238907849817,-0.04010238907849829
test,anchor_id_shuffle,53,False,0.22866894197952217,0.26535836177474403,0.23208191126279865,candidate_derangement,0.2790102389078498,0.2790102389078498,-0.03668941979522186,-0.050341296928327645,-0.0034129692832764735,-0.07167235494880546
test,anchor_id_shuffle,59,False,0.23976109215017063,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2508532423208191,-0.0255972696245734,-0.0255972696245734,0.007679180887371989,-0.06143344709897611
test,anchor_id_shuffle,61,False,0.2508532423208191,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24829351535836178,-0.014505119453924908,-0.014505119453924908,0.01877133105802048,-0.050341296928327645
test,anchor_id_shuffle,67,False,0.25426621160409557,0.26535836177474403,0.23208191126279865,random_same_byte_packet,0.26621160409556316,0.24914675767918087,-0.011092150170648463,-0.011945392491467588,0.022184300341296925,-0.04607508532423208
test,anchor_id_shuffle,71,False,0.25853242320819114,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2431740614334471,-0.0068259385665528916,-0.0068259385665528916,0.026450511945392496,-0.04268344709897611
test,anchor_id_shuffle,73,False,0.25341296928327645,0.26535836177474403,0.23208191126279865,random_same_byte_packet,0.2935153583617747,0.23293515358361774,-0.011945392491467588,-0.04010238907849828,0.0213310580204778,-0.04863481228668942
test,anchor_id_shuffle,79,False,0.25170648464163825,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2354948805460751,-0.013651877133105783,-0.013651877133105783,0.019624573378839605,-0.04863481228668942
test,anchor_id_shuffle,83,False,0.24914675767918087,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2431740614334471,-0.01621160409556316,-0.01621160409556316,0.01706484641638223,-0.05204778156996587
test,anchor_id_shuffle,89,False,0.25426621160409557,0.26535836177474403,0.23208191126279865,target_derived_sidecar,0.26621160409556316,0.26621160409556316,-0.011092150170648463,-0.011945392491467588,0.022184300341296925,-0.04778156996587031
test,anchor_value_shuffle,47,False,0.23208191126279865,0.26535836177474403,0.23208191126279865,shuffled_source_packet,0.2764505119453925,0.25426621160409557,-0.03327645051194539,-0.04436860068259385,0.0,-0.06655290102389079
test,anchor_value_shuffle,53,False,0.2440273037542662,0.26535836177474403,0.23208191126279865,target_derived_sidecar,0.26621160409556316,0.24658703071672355,-0.021331058020477828,-0.022184300341296953,0.01194539249146756,-0.05633532423208191
test,anchor_value_shuffle,59,False,0.24146757679180889,0.26535836177474403,0.23208191126279865,candidate_derangement,0.2721843003412969,0.2721843003412969,-0.023890784982935148,-0.03071672354948804,0.00938566552901024,-0.059726962457337884
test,anchor_value_shuffle,61,False,0.25,0.26535836177474403,0.23208191126279865,shuffled_source_packet,0.2738907849829352,0.2568259385665529,-0.015358361774744034,-0.023890784982935176,0.017918088737201354,-0.052901023890784986
test,anchor_value_shuffle,67,False,0.22440273037542663,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.25170648464163825,-0.040955631399317405,-0.040955631399317405,-0.007679180887372017,-0.07764505119453925
test,anchor_value_shuffle,71,False,0.2380546075085324,0.26535836177474403,0.23208191126279865,random_same_byte_packet,0.26791808873720135,0.25,-0.02730375426621162,-0.029863481228668942,0.005972696245733766,-0.062308020477815695
test,anchor_value_shuffle,73,False,0.24146757679180889,0.26535836177474403,0.23208191126279865,shuffled_source_packet,0.27474402730375425,0.23720136518771331,-0.023890784982935148,-0.03327645051194536,0.00938566552901024,-0.05887372013651877
test,anchor_value_shuffle,79,False,0.25,0.26535836177474403,0.23208191126279865,shuffled_source_packet,0.27986348122866894,0.2431740614334471,-0.015358361774744034,-0.029863481228668942,0.017918088737201354,-0.051194539249146756
test,anchor_value_shuffle,83,False,0.24146757679180889,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2551194539249147,-0.023890784982935148,-0.023890784982935148,0.00938566552901024,-0.05804180887372014
test,anchor_value_shuffle,89,False,0.23464163822525597,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2431740614334471,-0.030716723549488067,-0.030716723549488067,0.0025597269624573205,-0.06655290102389079
test,spectral_bin_permutation,47,False,0.24829351535836178,0.26535836177474403,0.23208191126279865,candidate_derangement,0.2738907849829352,0.2738907849829352,-0.017064846416382257,-0.0255972696245734,0.01621160409556313,-0.051194539249146756
test,spectral_bin_permutation,53,False,0.24658703071672355,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.257679180887372,-0.01877133105802048,-0.01877133105802048,0.014505119453924908,-0.05546075085324232
test,spectral_bin_permutation,59,False,0.24573378839590443,0.26535836177474403,0.23208191126279865,candidate_derangement,0.2687713310580205,0.2687713310580205,-0.019624573378839605,-0.02303754266211605,0.013651877133105783,-0.05460750853242321
test,spectral_bin_permutation,61,False,0.23890784982935154,0.26535836177474403,0.23208191126279865,target_derived_sidecar,0.26706484641638223,0.2568259385665529,-0.026450511945392496,-0.02815699658703069,0.0068259385665528916,-0.059726962457337884
test,spectral_bin_permutation,67,False,0.2636518771331058,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.2431740614334471,-0.0017064846416382506,-0.0017064846416382506,0.03156996587030714,-0.03668941979522184
test,spectral_bin_permutation,71,False,0.23293515358361774,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24488054607508533,-0.03242320819112629,-0.03242320819112629,0.0008532423208190976,-0.06655290102389079
test,spectral_bin_permutation,73,False,0.2295221843003413,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.25597269624573377,-0.035836177474402736,-0.035836177474402736,-0.002559726962457348,-0.07081911262798635
test,spectral_bin_permutation,79,False,0.2508532423208191,0.26535836177474403,0.23208191126279865,random_same_byte_packet,0.2687713310580205,0.2380546075085324,-0.014505119453924908,-0.017918088737201354,0.01877133105802048,-0.04778156996587031
test,spectral_bin_permutation,83,False,0.2687713310580205,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24829351535836178,0.0034129692832764458,0.0034129692832764458,0.036689419795221834,-0.03073805460750853
test,spectral_bin_permutation,89,False,0.23976109215017063,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24744027303754265,-0.0255972696245734,-0.0255972696245734,0.007679180887371989,-0.06143344709897611
test,random_anchors_same_count,47,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05718856655290102
test,random_anchors_same_count,53,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05802047781569966
test,random_anchors_same_count,59,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05631399317406143
test,random_anchors_same_count,61,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05887372013651877
test,random_anchors_same_count,67,False,0.24573378839590443,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.019624573378839605,-0.019624573378839605,0.013651877133105783,-0.05631399317406143
test,random_anchors_same_count,71,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05802047781569966
test,random_anchors_same_count,73,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05802047781569966
test,random_anchors_same_count,79,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.059726962457337884
test,random_anchors_same_count,83,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05716723549488054
test,random_anchors_same_count,89,False,0.24488054607508533,0.26535836177474403,0.23208191126279865,zero_source,0.26535836177474403,0.24573378839590443,-0.020477815699658702,-0.020477815699658702,0.012798634812286686,-0.05633532423208191
