split,variant,seed,pass_gate,matched_accuracy,target_accuracy,same_byte_structured_text_accuracy,best_destructive_control,best_destructive_control_accuracy,candidate_derangement_accuracy,matched_minus_target,matched_minus_best_destructive,matched_minus_same_byte_text,paired_ci95_low_vs_target
validation,spectral_bin_permutation,89,False,0.23076923076923078,0.24414715719063546,0.33444816053511706,candidate_derangement,0.25752508361204013,0.25752508361204013,-0.013377926421404673,-0.026755852842809347,-0.10367892976588627,-0.08695652173913043
validation,random_anchors_same_count,47,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,shuffled_source_packet,0.2709030100334448,0.19732441471571907,0.14381270903010035,0.117056856187291,0.05351170568561875,0.07023411371237458
validation,random_anchors_same_count,53,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,shuffled_source_packet,0.2709030100334448,0.19732441471571907,0.14381270903010035,0.117056856187291,0.05351170568561875,0.07357859531772576
validation,random_anchors_same_count,59,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,random_same_byte_packet,0.3010033444816054,0.19732441471571907,0.14381270903010035,0.08695652173913043,0.05351170568561875,0.08185618729096991
validation,random_anchors_same_count,61,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,random_same_byte_packet,0.25418060200668896,0.19732441471571907,0.14381270903010035,0.13377926421404684,0.05351170568561875,0.07182274247491639
validation,random_anchors_same_count,67,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,random_same_byte_packet,0.26755852842809363,0.19732441471571907,0.14381270903010035,0.12040133779264217,0.05351170568561875,0.07357859531772576
validation,random_anchors_same_count,71,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,zero_source,0.24414715719063546,0.19732441471571907,0.14381270903010035,0.14381270903010035,0.05351170568561875,0.07851170568561874
validation,random_anchors_same_count,73,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,shuffled_source_packet,0.29431438127090304,0.19732441471571907,0.14381270903010035,0.09364548494983277,0.05351170568561875,0.07692307692307693
validation,random_anchors_same_count,79,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,random_same_byte_packet,0.2709030100334448,0.19732441471571907,0.14381270903010035,0.117056856187291,0.05351170568561875,0.06354515050167224
validation,random_anchors_same_count,83,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,shuffled_source_packet,0.2909698996655518,0.19732441471571907,0.14381270903010035,0.09698996655518399,0.05351170568561875,0.07692307692307693
validation,random_anchors_same_count,89,True,0.3879598662207358,0.24414715719063546,0.33444816053511706,shuffled_source_packet,0.25752508361204013,0.19732441471571907,0.14381270903010035,0.13043478260869568,0.05351170568561875,0.06688963210702341
test,matched_fourier_anchor_syndrome,47,True,0.34215017064846415,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2167235494880546,0.07679180887372011,0.07679180887372011,0.041808873720136475,0.043515358361774746
test,matched_fourier_anchor_syndrome,53,True,0.3455631399317406,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21331058020477817,0.08020477815699656,0.08020477815699656,0.04522184300341292,0.044773890784982937
test,matched_fourier_anchor_syndrome,59,True,0.3430034129692833,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,0.07764505119453924,0.07764505119453924,0.0426621160409556,0.03794795221843004
test,matched_fourier_anchor_syndrome,61,True,0.3447098976109215,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07935153583617749,0.07935153583617749,0.04436860068259385,0.03961177474402731
test,matched_fourier_anchor_syndrome,67,True,0.3430034129692833,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,0.07764505119453924,0.07764505119453924,0.0426621160409556,0.041360921501706484
test,matched_fourier_anchor_syndrome,71,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2167235494880546,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03835324232081912
test,matched_fourier_anchor_syndrome,73,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2158703071672355,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.04010238907849829
test,matched_fourier_anchor_syndrome,79,True,0.3430034129692833,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2158703071672355,0.07764505119453924,0.07764505119453924,0.0426621160409556,0.03839590443686007
test,matched_fourier_anchor_syndrome,83,True,0.3455631399317406,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21331058020477817,0.08020477815699656,0.08020477815699656,0.04522184300341292,0.040955631399317405
test,matched_fourier_anchor_syndrome,89,True,0.3447098976109215,0.26535836177474403,0.3003412969283277,random_same_byte_packet,0.26621160409556316,0.2158703071672355,0.07935153583617749,0.07849829351535836,0.04436860068259385,0.043067406143344714
test,anchor_id_shuffle,47,False,0.24744027303754265,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.24744027303754265,-0.017918088737201382,-0.017918088737201382,-0.05290102389078502,-0.05631399317406143
test,anchor_id_shuffle,53,False,0.25170648464163825,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2568259385665529,-0.013651877133105783,-0.013651877133105783,-0.04863481228668942,-0.04692832764505119
test,anchor_id_shuffle,59,False,0.26023890784982934,0.26535836177474403,0.3003412969283277,candidate_derangement,0.2764505119453925,0.2764505119453925,-0.005119453924914696,-0.01621160409556316,-0.040102389078498335,-0.03839590443686007
test,anchor_id_shuffle,61,False,0.2551194539249147,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2593856655290102,-0.010238907849829337,-0.010238907849829337,-0.045221843003412976,-0.04436860068259386
test,anchor_id_shuffle,67,False,0.2593856655290102,0.26535836177474403,0.3003412969283277,random_same_byte_packet,0.26621160409556316,0.24573378839590443,-0.005972696245733822,-0.006825938566552947,-0.04095563139931746,-0.0422994880546075
test,anchor_id_shuffle,71,False,0.25,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.24829351535836178,-0.015358361774744034,-0.015358361774744034,-0.05034129692832767,-0.05249573378839591
test,anchor_id_shuffle,73,False,0.25426621160409557,0.26535836177474403,0.3003412969283277,random_same_byte_packet,0.2935153583617747,0.24829351535836178,-0.011092150170648463,-0.039249146757679154,-0.0460750853242321,-0.04522184300341297
test,anchor_id_shuffle,79,False,0.2627986348122867,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.23976109215017063,-0.0025597269624573205,-0.0025597269624573205,-0.03754266211604096,-0.03668941979522184
test,anchor_id_shuffle,83,False,0.23464163822525597,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.25597269624573377,-0.030716723549488067,-0.030716723549488067,-0.0656996587030717,-0.06484641638225255
test,anchor_id_shuffle,89,False,0.23976109215017063,0.26535836177474403,0.3003412969283277,candidate_derangement,0.2832764505119454,0.2832764505119454,-0.0255972696245734,-0.04351535836177475,-0.06058020477815704,-0.05802047781569966
test,anchor_value_shuffle,47,False,0.2645051194539249,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2295221843003413,-0.0008532423208191253,-0.0008532423208191253,-0.035836177474402764,-0.03713737201365187
test,anchor_value_shuffle,53,False,0.2354948805460751,0.26535836177474403,0.3003412969283277,target_derived_sidecar,0.26621160409556316,0.24146757679180889,-0.029863481228668942,-0.030716723549488067,-0.06484641638225258,-0.06228668941979522
test,anchor_value_shuffle,59,False,0.23293515358361774,0.26535836177474403,0.3003412969283277,target_derived_sidecar,0.26706484641638223,0.25853242320819114,-0.03242320819112629,-0.034129692832764486,-0.06740614334470993,-0.06785409556313993
test,anchor_value_shuffle,61,False,0.2508532423208191,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.24914675767918087,-0.014505119453924908,-0.014505119453924908,-0.04948805460750855,-0.05249573378839591
test,anchor_value_shuffle,67,False,0.2354948805460751,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.257679180887372,-0.029863481228668942,-0.029863481228668942,-0.06484641638225258,-0.06484641638225255
test,anchor_value_shuffle,71,False,0.23890784982935154,0.26535836177474403,0.3003412969283277,random_same_byte_packet,0.26791808873720135,0.2380546075085324,-0.026450511945392496,-0.029010238907849817,-0.061433447098976135,-0.059726962457337884
test,anchor_value_shuffle,73,False,0.24232081911262798,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.24146757679180889,-0.02303754266211605,-0.02303754266211605,-0.05802047781569969,-0.05851109215017064
test,anchor_value_shuffle,79,False,0.24658703071672355,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2636518771331058,-0.01877133105802048,-0.01877133105802048,-0.05375426621160412,-0.058916382252559726
test,anchor_value_shuffle,83,False,0.23037542662116042,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2354948805460751,-0.03498293515358361,-0.03498293515358361,-0.06996587030716725,-0.07041382252559726
test,anchor_value_shuffle,89,False,0.24658703071672355,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,-0.01877133105802048,-0.01877133105802048,-0.05375426621160412,-0.0537542662116041
test,spectral_bin_permutation,47,False,0.2645051194539249,0.26535836177474403,0.3003412969283277,candidate_derangement,0.2858361774744027,0.2858361774744027,-0.0008532423208191253,-0.0213310580204778,-0.035836177474402764,-0.03628412969283276
test,spectral_bin_permutation,53,False,0.28242320819112626,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.25341296928327645,0.01706484641638223,0.01706484641638223,-0.01791808873720141,-0.020925767918088735
test,spectral_bin_permutation,59,False,0.2721843003412969,0.26535836177474403,0.3003412969283277,shuffled_source_packet,0.2764505119453925,0.2440273037542662,0.0068259385665528916,-0.004266211604095571,-0.028156996587030747,-0.030759385665529007
test,spectral_bin_permutation,61,False,0.257679180887372,0.26535836177474403,0.3003412969283277,target_derived_sidecar,0.26706484641638223,0.2593856655290102,-0.007679180887372017,-0.009385665529010212,-0.042662116040955655,-0.04778156996587031
test,spectral_bin_permutation,67,False,0.26109215017064846,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.23293515358361774,-0.004266211604095571,-0.004266211604095571,-0.03924914675767921,-0.0388438566552901
test,spectral_bin_permutation,71,False,0.26706484641638223,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.24146757679180889,0.0017064846416381951,0.0017064846416381951,-0.03327645051194544,-0.03502559726962457
test,spectral_bin_permutation,73,False,0.2738907849829352,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2440273037542662,0.008532423208191142,0.008532423208191142,-0.026450511945392496,-0.030311433447098975
test,spectral_bin_permutation,79,False,0.2354948805460751,0.26535836177474403,0.3003412969283277,random_same_byte_packet,0.2687713310580205,0.25597269624573377,-0.029863481228668942,-0.03327645051194539,-0.06484641638225258,-0.06399317406143344
test,spectral_bin_permutation,83,False,0.2627986348122867,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2226962457337884,-0.0025597269624573205,-0.0025597269624573205,-0.03754266211604096,-0.04140358361774744
test,spectral_bin_permutation,89,False,0.25170648464163825,0.26535836177474403,0.3003412969283277,shuffled_source_packet,0.2721843003412969,0.25426621160409557,-0.013651877133105783,-0.020477815699658675,-0.04863481228668942,-0.045669795221843
test,random_anchors_same_count,47,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.04436860068259386
test,random_anchors_same_count,53,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.043067406143344714
test,random_anchors_same_count,59,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03880119453924915
test,random_anchors_same_count,61,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03835324232081912
test,random_anchors_same_count,67,True,0.3455631399317406,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,0.08020477815699656,0.08020477815699656,0.04522184300341292,0.043515358361774746
test,random_anchors_same_count,71,True,0.3447098976109215,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,0.07935153583617749,0.07935153583617749,0.04436860068259385,0.03709470989761092
test,random_anchors_same_count,73,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03924914675767918
test,random_anchors_same_count,79,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03965443686006826
test,random_anchors_same_count,83,True,0.3438566552901024,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.2150170648464164,0.07849829351535836,0.07849829351535836,0.043515358361774725,0.03924914675767918
test,random_anchors_same_count,89,True,0.3447098976109215,0.26535836177474403,0.3003412969283277,zero_source,0.26535836177474403,0.21416382252559726,0.07935153583617749,0.07935153583617749,0.04436860068259385,0.042662116040955635
