[anchor] Using chat-template assistant headers (Llama len=4, Qwen len=3)
  step 10/685 | loss_L=2.8412 | loss_Q=9.3980 | scale_pen(L)= 1.7195e-10 | scale_pen(Q)= 1.6197e-07 | grad_norm=8.70 | sec/step~1.10 | rms_L~0.5564 rms_Q~0.5616
  step 360/685 | loss_L=1.5396 | loss_Q=1.7046 | scale_pen(L)= 6.1209e-05 | scale_pen(Q)= 3.9761e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.5780 rms_Q~0.5740
  step 370/685 | loss_L=1.5665 | loss_Q=1.7606 | scale_pen(L)= 6.4969e-05 | scale_pen(Q)= 4.0348e-06 | grad_norm=0.41 | sec/step~0.95 | rms_L~0.5786 rms_Q~0.5741
  step 380/685 | loss_L=1.5217 | loss_Q=1.7057 | scale_pen(L)= 6.8729e-05 | scale_pen(Q)= 4.0794e-06 | grad_norm=0.32 | sec/step~0.96 | rms_L~0.5793 rms_Q~0.5743
  step 390/685 | loss_L=1.4046 | loss_Q=1.5716 | scale_pen(L)= 7.2361e-05 | scale_pen(Q)= 4.1243e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.5799 rms_Q~0.5744
  step 400/685 | loss_L=1.7062 | loss_Q=1.9022 | scale_pen(L)= 7.5082e-05 | scale_pen(Q)= 4.2085e-06 | grad_norm=0.55 | sec/step~0.95 | rms_L~0.5805 rms_Q~0.5746
  step 410/685 | loss_L=1.3029 | loss_Q=1.4302 | scale_pen(L)= 7.8208e-05 | scale_pen(Q)= 4.2684e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.5812 rms_Q~0.5747
  step 420/685 | loss_L=1.5185 | loss_Q=1.7183 | scale_pen(L)= 8.1885e-05 | scale_pen(Q)= 4.3134e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.5818 rms_Q~0.5748
  step 430/685 | loss_L=1.4207 | loss_Q=1.6407 | scale_pen(L)= 8.5200e-05 | scale_pen(Q)= 4.3526e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.5824 rms_Q~0.5750
  step 440/685 | loss_L=1.4332 | loss_Q=1.5939 | scale_pen(L)= 8.8416e-05 | scale_pen(Q)= 4.3930e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.5830 rms_Q~0.5751
  step 450/685 | loss_L=1.4184 | loss_Q=1.6338 | scale_pen(L)= 9.2647e-05 | scale_pen(Q)= 4.4496e-06 | grad_norm=0.29 | sec/step~0.95 | rms_L~0.5836 rms_Q~0.5752
  step 460/685 | loss_L=1.3253 | loss_Q=1.4607 | scale_pen(L)= 9.6854e-05 | scale_pen(Q)= 4.5081e-06 | grad_norm=0.42 | sec/step~0.95 | rms_L~0.5842 rms_Q~0.5754
  step 470/685 | loss_L=1.4204 | loss_Q=1.6267 | scale_pen(L)= 1.0140e-04 | scale_pen(Q)= 4.5584e-06 | grad_norm=0.30 | sec/step~0.95 | rms_L~0.5849 rms_Q~0.5755
  step 480/685 | loss_L=1.3272 | loss_Q=1.4918 | scale_pen(L)= 1.0552e-04 | scale_pen(Q)= 4.5890e-06 | grad_norm=0.35 | sec/step~0.94 | rms_L~0.5855 rms_Q~0.5756
  step 490/685 | loss_L=1.4477 | loss_Q=1.6168 | scale_pen(L)= 1.0937e-04 | scale_pen(Q)= 4.6258e-06 | grad_norm=0.41 | sec/step~0.95 | rms_L~0.5861 rms_Q~0.5758
  step 500/685 | loss_L=1.3940 | loss_Q=1.5947 | scale_pen(L)= 1.1323e-04 | scale_pen(Q)= 4.6263e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.5867 rms_Q~0.5759
  step 510/685 | loss_L=1.2994 | loss_Q=1.5085 | scale_pen(L)= 1.1748e-04 | scale_pen(Q)= 4.6397e-06 | grad_norm=0.32 | sec/step~0.96 | rms_L~0.5873 rms_Q~0.5760
  step 520/685 | loss_L=1.5540 | loss_Q=1.8211 | scale_pen(L)= 1.2195e-04 | scale_pen(Q)= 4.6613e-06 | grad_norm=0.33 | sec/step~0.96 | rms_L~0.5879 rms_Q~0.5761
  step 530/685 | loss_L=1.3383 | loss_Q=1.4949 | scale_pen(L)= 1.2698e-04 | scale_pen(Q)= 4.6912e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.5885 rms_Q~0.5762
  step 540/685 | loss_L=1.4585 | loss_Q=1.6854 | scale_pen(L)= 1.3144e-04 | scale_pen(Q)= 4.7248e-06 | grad_norm=0.43 | sec/step~0.94 | rms_L~0.5890 rms_Q~0.5764
  step 550/685 | loss_L=1.5627 | loss_Q=1.8163 | scale_pen(L)= 1.3587e-04 | scale_pen(Q)= 4.7248e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.5896 rms_Q~0.5765
  step 560/685 | loss_L=1.4583 | loss_Q=1.6820 | scale_pen(L)= 1.4139e-04 | scale_pen(Q)= 4.7341e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.5902 rms_Q~0.5766
  step 570/685 | loss_L=1.2689 | loss_Q=1.4184 | scale_pen(L)= 1.4594e-04 | scale_pen(Q)= 4.7310e-06 | grad_norm=0.29 | sec/step~0.95 | rms_L~0.5908 rms_Q~0.5767
  step 580/685 | loss_L=1.3940 | loss_Q=1.5730 | scale_pen(L)= 1.5076e-04 | scale_pen(Q)= 4.7461e-06 | grad_norm=0.31 | sec/step~0.96 | rms_L~0.5914 rms_Q~0.5768
  step 590/685 | loss_L=1.4764 | loss_Q=1.6347 | scale_pen(L)= 1.5541e-04 | scale_pen(Q)= 4.7347e-06 | grad_norm=0.37 | sec/step~0.95 | rms_L~0.5919 rms_Q~0.5770
  step 600/685 | loss_L=1.3346 | loss_Q=1.5399 | scale_pen(L)= 1.6013e-04 | scale_pen(Q)= 4.6989e-06 | grad_norm=0.44 | sec/step~0.96 | rms_L~0.5925 rms_Q~0.5771
  step 610/685 | loss_L=1.2989 | loss_Q=1.4644 | scale_pen(L)= 1.6493e-04 | scale_pen(Q)= 4.6556e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.5931 rms_Q~0.5772
  step 620/685 | loss_L=1.3201 | loss_Q=1.5010 | scale_pen(L)= 1.7022e-04 | scale_pen(Q)= 4.6192e-06 | grad_norm=0.43 | sec/step~0.95 | rms_L~0.5937 rms_Q~0.5773
  step 630/685 | loss_L=1.4933 | loss_Q=1.7511 | scale_pen(L)= 1.7484e-04 | scale_pen(Q)= 4.5721e-06 | grad_norm=0.33 | sec/step~0.96 | rms_L~0.5942 rms_Q~0.5774
  step 640/685 | loss_L=1.2851 | loss_Q=1.4293 | scale_pen(L)= 1.8037e-04 | scale_pen(Q)= 4.5056e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.5948 rms_Q~0.5775
  step 650/685 | loss_L=1.2349 | loss_Q=1.3789 | scale_pen(L)= 1.8461e-04 | scale_pen(Q)= 4.4950e-06 | grad_norm=0.47 | sec/step~0.95 | rms_L~0.5953 rms_Q~0.5776
  step 660/685 | loss_L=1.4313 | loss_Q=1.6300 | scale_pen(L)= 1.8846e-04 | scale_pen(Q)= 4.5086e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.5959 rms_Q~0.5777
  step 670/685 | loss_L=1.4360 | loss_Q=1.6379 | scale_pen(L)= 1.9210e-04 | scale_pen(Q)= 4.4965e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.5965 rms_Q~0.5778
  step 680/685 | loss_L=1.3795 | loss_Q=1.5846 | scale_pen(L)= 1.9779e-04 | scale_pen(Q)= 4.4587e-06 | grad_norm=0.30 | sec/step~0.95 | rms_L~0.5970 rms_Q~0.5779
  step 685/685 | loss_L=1.4401 | loss_Q=1.6912 | scale_pen(L)= 2.0020e-04 | scale_pen(Q)= 4.4275e-06 | grad_norm=0.51 | sec/step~0.90 | rms_L~0.5973 rms_Q~0.5780
  step 10/685 | loss_L=1.2773 | loss_Q=1.4311 | scale_pen(L)= 2.0545e-04 | scale_pen(Q)= 4.3650e-06 | grad_norm=0.28 | sec/step~0.93 | rms_L~0.5978 rms_Q~0.5781
  step 20/685 | loss_L=1.3116 | loss_Q=1.4874 | scale_pen(L)= 2.1134e-04 | scale_pen(Q)= 4.3367e-06 | grad_norm=0.29 | sec/step~0.94 | rms_L~0.5984 rms_Q~0.5782
  step 30/685 | loss_L=1.4108 | loss_Q=1.6058 | scale_pen(L)= 2.1695e-04 | scale_pen(Q)= 4.3010e-06 | grad_norm=0.35 | sec/step~0.96 | rms_L~0.5989 rms_Q~0.5783
  step 40/685 | loss_L=1.3389 | loss_Q=1.5136 | scale_pen(L)= 2.2308e-04 | scale_pen(Q)= 4.2665e-06 | grad_norm=0.29 | sec/step~0.96 | rms_L~0.5995 rms_Q~0.5784
  step 50/685 | loss_L=1.3312 | loss_Q=1.4963 | scale_pen(L)= 2.2978e-04 | scale_pen(Q)= 4.2007e-06 | grad_norm=0.28 | sec/step~0.96 | rms_L~0.6000 rms_Q~0.5785
  step 60/685 | loss_L=1.3299 | loss_Q=1.5142 | scale_pen(L)= 2.3376e-04 | scale_pen(Q)= 4.1452e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.6005 rms_Q~0.5786
  step 70/685 | loss_L=1.2558 | loss_Q=1.4211 | scale_pen(L)= 2.3750e-04 | scale_pen(Q)= 4.1016e-06 | grad_norm=0.42 | sec/step~0.95 | rms_L~0.6011 rms_Q~0.5787
  step 80/685 | loss_L=1.3834 | loss_Q=1.5467 | scale_pen(L)= 2.4249e-04 | scale_pen(Q)= 4.0756e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.6016 rms_Q~0.5788
  step 90/685 | loss_L=1.2299 | loss_Q=1.3758 | scale_pen(L)= 2.4630e-04 | scale_pen(Q)= 4.0133e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.6021 rms_Q~0.5789
  step 100/685 | loss_L=1.4113 | loss_Q=1.5963 | scale_pen(L)= 2.5153e-04 | scale_pen(Q)= 3.9856e-06 | grad_norm=0.33 | sec/step~0.95 | rms_L~0.6027 rms_Q~0.5790
  step 110/685 | loss_L=1.4498 | loss_Q=1.6068 | scale_pen(L)= 2.5602e-04 | scale_pen(Q)= 3.9694e-06 | grad_norm=0.33 | sec/step~0.95 | rms_L~0.6032 rms_Q~0.5791
  step 120/685 | loss_L=1.3886 | loss_Q=1.5718 | scale_pen(L)= 2.6171e-04 | scale_pen(Q)= 3.9367e-06 | grad_norm=0.37 | sec/step~0.96 | rms_L~0.6037 rms_Q~0.5792
  step 130/685 | loss_L=1.3257 | loss_Q=1.5012 | scale_pen(L)= 2.6769e-04 | scale_pen(Q)= 3.9197e-06 | grad_norm=0.35 | sec/step~0.96 | rms_L~0.6042 rms_Q~0.5793
  step 140/685 | loss_L=1.4078 | loss_Q=1.6212 | scale_pen(L)= 2.7251e-04 | scale_pen(Q)= 3.9174e-06 | grad_norm=0.40 | sec/step~0.96 | rms_L~0.6047 rms_Q~0.5794
  step 150/685 | loss_L=1.3093 | loss_Q=1.4997 | scale_pen(L)= 2.7861e-04 | scale_pen(Q)= 3.9296e-06 | grad_norm=0.33 | sec/step~0.95 | rms_L~0.6052 rms_Q~0.5795
  step 160/685 | loss_L=1.2965 | loss_Q=1.4022 | scale_pen(L)= 2.8464e-04 | scale_pen(Q)= 3.9495e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.6058 rms_Q~0.5796
  step 170/685 | loss_L=1.3307 | loss_Q=1.4861 | scale_pen(L)= 2.8774e-04 | scale_pen(Q)= 3.9723e-06 | grad_norm=0.29 | sec/step~0.95 | rms_L~0.6063 rms_Q~0.5797
  step 180/685 | loss_L=1.2699 | loss_Q=1.3779 | scale_pen(L)= 2.9337e-04 | scale_pen(Q)= 3.9680e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.6068 rms_Q~0.5798
  step 190/685 | loss_L=1.3665 | loss_Q=1.5013 | scale_pen(L)= 2.9468e-04 | scale_pen(Q)= 3.9908e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.6073 rms_Q~0.5799
  step 200/685 | loss_L=1.2522 | loss_Q=1.4089 | scale_pen(L)= 3.0102e-04 | scale_pen(Q)= 3.9661e-06 | grad_norm=0.31 | sec/step~0.95 | rms_L~0.6078 rms_Q~0.5800
  step 210/685 | loss_L=1.3928 | loss_Q=1.5617 | scale_pen(L)= 3.0748e-04 | scale_pen(Q)= 3.9197e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.6083 rms_Q~0.5801
  step 220/685 | loss_L=1.1971 | loss_Q=1.3195 | scale_pen(L)= 3.1224e-04 | scale_pen(Q)= 3.8802e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.6088 rms_Q~0.5802
  step 230/685 | loss_L=1.1806 | loss_Q=1.2985 | scale_pen(L)= 3.1679e-04 | scale_pen(Q)= 3.8792e-06 | grad_norm=0.45 | sec/step~0.95 | rms_L~0.6093 rms_Q~0.5803
  step 240/685 | loss_L=1.3407 | loss_Q=1.4474 | scale_pen(L)= 3.2079e-04 | scale_pen(Q)= 3.8962e-06 | grad_norm=0.27 | sec/step~0.95 | rms_L~0.6098 rms_Q~0.5804
  step 250/685 | loss_L=1.3570 | loss_Q=1.5314 | scale_pen(L)= 3.2567e-04 | scale_pen(Q)= 3.8962e-06 | grad_norm=0.32 | sec/step~0.96 | rms_L~0.6103 rms_Q~0.5805
  step 260/685 | loss_L=1.0965 | loss_Q=1.1924 | scale_pen(L)= 3.3109e-04 | scale_pen(Q)= 3.8914e-06 | grad_norm=0.33 | sec/step~0.95 | rms_L~0.6108 rms_Q~0.5806
  step 270/685 | loss_L=1.3989 | loss_Q=1.5373 | scale_pen(L)= 3.3797e-04 | scale_pen(Q)= 3.9032e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.6113 rms_Q~0.5807
  step 280/685 | loss_L=1.2735 | loss_Q=1.4064 | scale_pen(L)= 3.4305e-04 | scale_pen(Q)= 3.8858e-06 | grad_norm=0.30 | sec/step~0.96 | rms_L~0.6117 rms_Q~0.5808
  step 290/685 | loss_L=1.2359 | loss_Q=1.3492 | scale_pen(L)= 3.4834e-04 | scale_pen(Q)= 3.8769e-06 | grad_norm=0.31 | sec/step~0.95 | rms_L~0.6122 rms_Q~0.5809
  step 300/685 | loss_L=1.3025 | loss_Q=1.4466 | scale_pen(L)= 3.5361e-04 | scale_pen(Q)= 3.9009e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.6127 rms_Q~0.5810
  step 310/685 | loss_L=1.3870 | loss_Q=1.4958 | scale_pen(L)= 3.5765e-04 | scale_pen(Q)= 3.9145e-06 | grad_norm=0.36 | sec/step~0.96 | rms_L~0.6132 rms_Q~0.5811
[checkpoint] Freed 0.0B before save.
[checkpoint] Saved latest: encoder.pt, adapter_llama.pt, adapter_qwen.pt, state.pt, config.json
[checkpoint] Freed 0.0B after save (non-canonical).
  step 320/685 | loss_L=1.2090 | loss_Q=1.3416 | scale_pen(L)= 3.6386e-04 | scale_pen(Q)= 3.9306e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.6137 rms_Q~0.5812
  step 330/685 | loss_L=1.2760 | loss_Q=1.3789 | scale_pen(L)= 3.6744e-04 | scale_pen(Q)= 3.9614e-06 | grad_norm=0.44 | sec/step~0.95 | rms_L~0.6142 rms_Q~0.5813
  step 340/685 | loss_L=1.2880 | loss_Q=1.4042 | scale_pen(L)= 3.7254e-04 | scale_pen(Q)= 3.9685e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.6146 rms_Q~0.5814
  step 350/685 | loss_L=1.4126 | loss_Q=1.5555 | scale_pen(L)= 3.7605e-04 | scale_pen(Q)= 3.9315e-06 | grad_norm=0.38 | sec/step~0.95 | rms_L~0.6151 rms_Q~0.5815
  step 360/685 | loss_L=1.3164 | loss_Q=1.4116 | scale_pen(L)= 3.8050e-04 | scale_pen(Q)= 3.9704e-06 | grad_norm=0.34 | sec/step~0.95 | rms_L~0.6156 rms_Q~0.5816
  step 370/685 | loss_L=1.3194 | loss_Q=1.4587 | scale_pen(L)= 3.8495e-04 | scale_pen(Q)= 4.0324e-06 | grad_norm=0.35 | sec/step~0.95 | rms_L~0.6160 rms_Q~0.5817
  step 380/685 | loss_L=1.2478 | loss_Q=1.3554 | scale_pen(L)= 3.9174e-04 | scale_pen(Q)= 4.0770e-06 | grad_norm=0.37 | sec/step~0.95 | rms_L~0.6165 rms_Q~0.5818
  step 390/685 | loss_L=1.1123 | loss_Q=1.2005 | scale_pen(L)= 3.9683e-04 | scale_pen(Q)= 4.1137e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.6170 rms_Q~0.5819
  step 400/685 | loss_L=1.3221 | loss_Q=1.4614 | scale_pen(L)= 4.0203e-04 | scale_pen(Q)= 4.1758e-06 | grad_norm=0.39 | sec/step~0.95 | rms_L~0.6174 rms_Q~0.5819
  step 410/685 | loss_L=1.2239 | loss_Q=1.3252 | scale_pen(L)= 4.0715e-04 | scale_pen(Q)= 4.2428e-06 | grad_norm=0.33 | sec/step~0.95 | rms_L~0.6179 rms_Q~0.5820
  step 420/685 | loss_L=1.2559 | loss_Q=1.3441 | scale_pen(L)= 4.1141e-04 | scale_pen(Q)= 4.2374e-06 | grad_norm=0.29 | sec/step~0.96 | rms_L~0.6184 rms_Q~0.5821
  step 430/685 | loss_L=1.3294 | loss_Q=1.4487 | scale_pen(L)= 4.1615e-04 | scale_pen(Q)= 4.2453e-06 | grad_norm=0.40 | sec/step~0.96 | rms_L~0.6188 rms_Q~0.5822
  step 440/685 | loss_L=1.2166 | loss_Q=1.3597 | scale_pen(L)= 4.2103e-04 | scale_pen(Q)= 4.2827e-06 | grad_norm=0.32 | sec/step~0.95 | rms_L~0.6193 rms_Q~0.5823
  step 450/685 | loss_L=1.3313 | loss_Q=1.4349 | scale_pen(L)= 4.2490e-04 | scale_pen(Q)= 4.3292e-06 | grad_norm=0.35 | sec/step~0.96 | rms_L~0.6197 rms_Q~0.5824
  step 460/685 | loss_L=1.3522 | loss_Q=1.4960 | scale_pen(L)= 4.3006e-04 | scale_pen(Q)= 4.3516e-06 | grad_norm=0.36 | sec/step~0.96 | rms_L~0.6202 rms_Q~0.5825
  step 470/685 | loss_L=1.3452 | loss_Q=1.4518 | scale_pen(L)= 4.3829e-04 | scale_pen(Q)= 4.3153e-06 | grad_norm=0.31 | sec/step~0.95 | rms_L~0.6206 rms_Q~0.5826
  step 480/685 | loss_L=1.1599 | loss_Q=1.2510 | scale_pen(L)= 4.4150e-04 | scale_pen(Q)= 4.2684e-06 | grad_norm=0.44 | sec/step~0.96 | rms_L~0.6211 rms_Q~0.5827
  step 490/685 | loss_L=1.3114 | loss_Q=1.4189 | scale_pen(L)= 4.4511e-04 | scale_pen(Q)= 4.2980e-06 | grad_norm=0.36 | sec/step~0.95 | rms_L~0.6215 rms_Q~0.5828
  step 500/685 | loss_L=1.1474 | loss_Q=1.2302 | scale_pen(L)= 4.4960e-04 | scale_pen(Q)= 4.3292e-06 | grad_norm=0.29 | sec/step~0.96 | rms_L~0.6220 rms_Q~0.5829
  step 510/685 | loss_L=1.2266 | loss_Q=1.3565 | scale_pen(L)= 4.5626e-04 | scale_pen(Q)= 4.3835e-06 | grad_norm=0.39 | sec/step~0.95 | rms_L~0.6224 rms_Q~0.5830
  step 520/685 | loss_L=1.1546 | loss_Q=1.2596 | scale_pen(L)= 4.6106e-04 | scale_pen(Q)= 4.4365e-06 | grad_norm=0.30 | sec/step~0.95 | rms_L~0.6229 rms_Q~0.5831
  step 530/685 | loss_L=1.2720 | loss_Q=1.3765 | scale_pen(L)= 4.6702e-04 | scale_pen(Q)= 4.4859e-06 | grad_norm=0.29 | sec/step~0.95 | rms_L~0.6233 rms_Q~0.5832
