/projects/m000066/sujinesh/LatentWire/.venv/lib/python3.9/site-packages/transformers/utils/hub.py:128: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
Loading dataset subset...
Loading SQuAD subset...
Llama hidden size: 2048, Qwen hidden size: 896
⚠️  No valid checkpoint found to resume; starting fresh.
Epoch 1/5
  step 10/256 | loss_L=3.1309 | loss_Q=6.4640 | scale_pen(L)=2.3552e-07 | scale_pen(Q)=8.6747e-07 | grad_norm=24.49 | sec/step~0.40
  step 150/256 | loss_L=1.8072 | loss_Q=1.7952 | scale_pen(L)=2.7730e-06 | scale_pen(Q)=1.0444e-05 | grad_norm=1.71 | sec/step~0.19
  step 160/256 | loss_L=1.4657 | loss_Q=1.3749 | scale_pen(L)=3.3865e-06 | scale_pen(Q)=1.0492e-05 | grad_norm=1.25 | sec/step~0.20
  step 170/256 | loss_L=1.7830 | loss_Q=1.7018 | scale_pen(L)=4.1729e-06 | scale_pen(Q)=1.0374e-05 | grad_norm=1.46 | sec/step~0.19
  step 180/256 | loss_L=2.0103 | loss_Q=2.0055 | scale_pen(L)=5.0994e-06 | scale_pen(Q)=1.0451e-05 | grad_norm=1.79 | sec/step~0.20
  step 190/256 | loss_L=2.0639 | loss_Q=1.9795 | scale_pen(L)=6.0147e-06 | scale_pen(Q)=1.0349e-05 | grad_norm=1.53 | sec/step~0.19
  step 200/256 | loss_L=1.6376 | loss_Q=1.6231 | scale_pen(L)=6.8899e-06 | scale_pen(Q)=1.0224e-05 | grad_norm=1.25 | sec/step~0.19
  [debug:L] a.scale=1.0026 | Z.std=0.9996 Z.mean||=15.9929 | p.std=0.5902 p.mean||=26.7050
  [debug:Q] a.scale=1.0032 | Z.std=0.9996 Z.mean||=15.9929 | p.std=0.5842 p.mean||=17.4874
  step 210/256 | loss_L=1.7647 | loss_Q=1.7930 | scale_pen(L)=8.5419e-06 | scale_pen(Q)=1.0488e-05 | grad_norm=1.41 | sec/step~0.19
  step 220/256 | loss_L=1.8418 | loss_Q=1.8458 | scale_pen(L)=9.7222e-06 | scale_pen(Q)=1.0359e-05 | grad_norm=1.55 | sec/step~0.19
  step 230/256 | loss_L=1.6905 | loss_Q=1.6711 | scale_pen(L)=1.1828e-05 | scale_pen(Q)=1.0567e-05 | grad_norm=1.31 | sec/step~0.19
  step 240/256 | loss_L=1.7892 | loss_Q=1.7881 | scale_pen(L)=1.4207e-05 | scale_pen(Q)=1.0531e-05 | grad_norm=1.25 | sec/step~0.19
  step 250/256 | loss_L=1.7825 | loss_Q=1.7855 | scale_pen(L)=1.6436e-05 | scale_pen(Q)=1.0695e-05 | grad_norm=1.37 | sec/step~0.18
  step 256/256 | loss_L=1.5910 | loss_Q=1.6078 | scale_pen(L)=1.7865e-05 | scale_pen(Q)=1.0721e-05 | grad_norm=1.15 | sec/step~0.19
  [debug:L] a.scale=1.0042 | Z.std=0.9996 Z.mean||=15.9943 | p.std=0.5976 p.mean||=27.0396
  [debug:Q] a.scale=1.0033 | Z.std=0.9996 Z.mean||=15.9943 | p.std=0.5895 p.mean||=17.6462
Epoch 2/5
  step 10/256 | loss_L=1.6041 | loss_Q=1.5993 | scale_pen(L)=2.0751e-05 | scale_pen(Q)=1.0774e-05 | grad_norm=1.55 | sec/step~0.19
  step 20/256 | loss_L=1.6227 | loss_Q=1.7046 | scale_pen(L)=2.1917e-05 | scale_pen(Q)=1.0834e-05 | grad_norm=1.29 | sec/step~0.20
  step 30/256 | loss_L=1.5297 | loss_Q=1.5089 | scale_pen(L)=2.4869e-05 | scale_pen(Q)=1.0940e-05 | grad_norm=1.37 | sec/step~0.19
  step 40/256 | loss_L=1.7124 | loss_Q=1.7516 | scale_pen(L)=2.6851e-05 | scale_pen(Q)=1.1021e-05 | grad_norm=1.19 | sec/step~0.19
  step 50/256 | loss_L=1.5083 | loss_Q=1.5485 | scale_pen(L)=2.8359e-05 | scale_pen(Q)=1.1054e-05 | grad_norm=1.27 | sec/step~0.19
  step 60/256 | loss_L=1.5831 | loss_Q=1.6051 | scale_pen(L)=3.0349e-05 | scale_pen(Q)=1.1162e-05 | grad_norm=0.98 | sec/step~0.20
  step 70/256 | loss_L=1.8232 | loss_Q=1.7010 | scale_pen(L)=3.3000e-05 | scale_pen(Q)=1.1157e-05 | grad_norm=1.22 | sec/step~0.19
  step 80/256 | loss_L=1.4781 | loss_Q=1.4426 | scale_pen(L)=3.5194e-05 | scale_pen(Q)=1.1254e-05 | grad_norm=0.97 | sec/step~0.20
  step 90/256 | loss_L=1.6078 | loss_Q=1.5721 | scale_pen(L)=3.7984e-05 | scale_pen(Q)=1.1340e-05 | grad_norm=1.16 | sec/step~0.19
  step 100/256 | loss_L=1.4401 | loss_Q=1.3887 | scale_pen(L)=4.1022e-05 | scale_pen(Q)=1.1734e-05 | grad_norm=1.14 | sec/step~0.20
  [debug:L] a.scale=1.0064 | Z.std=0.9997 Z.mean||=15.9954 | p.std=0.6066 p.mean||=27.4447
  [debug:Q] a.scale=1.0034 | Z.std=0.9997 Z.mean||=15.9954 | p.std=0.5947 p.mean||=17.8013
  step 110/256 | loss_L=1.7377 | loss_Q=1.7378 | scale_pen(L)=4.4886e-05 | scale_pen(Q)=1.1895e-05 | grad_norm=1.07 | sec/step~0.19
  step 120/256 | loss_L=1.3231 | loss_Q=1.3265 | scale_pen(L)=4.6872e-05 | scale_pen(Q)=1.2088e-05 | grad_norm=0.88 | sec/step~0.20
  step 130/256 | loss_L=1.6312 | loss_Q=1.6343 | scale_pen(L)=4.8909e-05 | scale_pen(Q)=1.2176e-05 | grad_norm=1.15 | sec/step~0.19
  step 140/256 | loss_L=1.4920 | loss_Q=1.4397 | scale_pen(L)=5.1284e-05 | scale_pen(Q)=1.2002e-05 | grad_norm=1.40 | sec/step~0.19
  step 150/256 | loss_L=1.4073 | loss_Q=1.4026 | scale_pen(L)=5.3681e-05 | scale_pen(Q)=1.2250e-05 | grad_norm=1.05 | sec/step~0.19
  step 160/256 | loss_L=1.3909 | loss_Q=1.3999 | scale_pen(L)=5.6045e-05 | scale_pen(Q)=1.2122e-05 | grad_norm=1.58 | sec/step~0.19
  step 170/256 | loss_L=1.5964 | loss_Q=1.5970 | scale_pen(L)=5.7824e-05 | scale_pen(Q)=1.2370e-05 | grad_norm=1.17 | sec/step~0.19
  step 180/256 | loss_L=1.6152 | loss_Q=1.4963 | scale_pen(L)=6.0183e-05 | scale_pen(Q)=1.2380e-05 | grad_norm=0.95 | sec/step~0.20
  step 190/256 | loss_L=1.8522 | loss_Q=1.8364 | scale_pen(L)=6.4008e-05 | scale_pen(Q)=1.2476e-05 | grad_norm=1.19 | sec/step~0.19
  step 200/256 | loss_L=1.5534 | loss_Q=1.5492 | scale_pen(L)=6.6461e-05 | scale_pen(Q)=1.2709e-05 | grad_norm=1.20 | sec/step~0.19
  [debug:L] a.scale=1.0082 | Z.std=0.9997 Z.mean||=15.9956 | p.std=0.6136 p.mean||=27.7572
  [debug:Q] a.scale=1.0036 | Z.std=0.9997 Z.mean||=15.9956 | p.std=0.5991 p.mean||=17.9312
  step 210/256 | loss_L=1.2120 | loss_Q=1.2078 | scale_pen(L)=6.8265e-05 | scale_pen(Q)=1.2974e-05 | grad_norm=0.89 | sec/step~0.19
  step 220/256 | loss_L=1.4330 | loss_Q=1.3987 | scale_pen(L)=7.0060e-05 | scale_pen(Q)=1.2989e-05 | grad_norm=1.09 | sec/step~0.19
  step 230/256 | loss_L=1.4893 | loss_Q=1.5109 | scale_pen(L)=7.1252e-05 | scale_pen(Q)=1.3241e-05 | grad_norm=0.97 | sec/step~0.19
  step 240/256 | loss_L=1.4147 | loss_Q=1.4091 | scale_pen(L)=7.1163e-05 | scale_pen(Q)=1.3334e-05 | grad_norm=1.10 | sec/step~0.19
  step 250/256 | loss_L=1.2305 | loss_Q=1.2011 | scale_pen(L)=7.3428e-05 | scale_pen(Q)=1.3493e-05 | grad_norm=1.55 | sec/step~0.19
  step 256/256 | loss_L=1.4842 | loss_Q=1.4318 | scale_pen(L)=7.4721e-05 | scale_pen(Q)=1.3558e-05 | grad_norm=1.03 | sec/step~0.20
  [debug:L] a.scale=1.0086 | Z.std=0.9998 Z.mean||=15.9961 | p.std=0.6170 p.mean||=27.9084
  [debug:Q] a.scale=1.0037 | Z.std=0.9998 Z.mean||=15.9961 | p.std=0.6025 p.mean||=18.0340
[checkpoint] Freed 0.0B before save.
[checkpoint] Saved latest: encoder.pt, adapter_llama.pt, adapter_qwen.pt, state.pt, config.json
[checkpoint] Freed 0.0B after save (non-canonical).
  ✅ Saved (and pruned to) latest at step 512
Epoch 3/5
  step 10/256 | loss_L=1.6631 | loss_Q=1.5818 | scale_pen(L)=7.6151e-05 | scale_pen(Q)=1.3370e-05 | grad_norm=1.00 | sec/step~0.19
  step 20/256 | loss_L=1.2580 | loss_Q=1.2262 | scale_pen(L)=7.8795e-05 | scale_pen(Q)=1.3150e-05 | grad_norm=0.78 | sec/step~0.20
  step 30/256 | loss_L=1.4560 | loss_Q=1.4033 | scale_pen(L)=7.9181e-05 | scale_pen(Q)=1.3169e-05 | grad_norm=0.79 | sec/step~0.19
  step 40/256 | loss_L=1.4777 | loss_Q=1.4690 | scale_pen(L)=7.9749e-05 | scale_pen(Q)=1.3094e-05 | grad_norm=0.89 | sec/step~0.20
  step 50/256 | loss_L=1.4992 | loss_Q=1.4706 | scale_pen(L)=8.2385e-05 | scale_pen(Q)=1.3024e-05 | grad_norm=1.00 | sec/step~0.19
  step 60/256 | loss_L=1.3248 | loss_Q=1.3509 | scale_pen(L)=8.3551e-05 | scale_pen(Q)=1.3107e-05 | grad_norm=0.94 | sec/step~0.19
  step 70/256 | loss_L=1.5887 | loss_Q=1.6030 | scale_pen(L)=8.4657e-05 | scale_pen(Q)=1.3243e-05 | grad_norm=1.05 | sec/step~0.19
  step 80/256 | loss_L=1.4026 | loss_Q=1.3401 | scale_pen(L)=8.5826e-05 | scale_pen(Q)=1.2921e-05 | grad_norm=1.10 | sec/step~0.20
  step 90/256 | loss_L=1.2045 | loss_Q=1.1635 | scale_pen(L)=8.6395e-05 | scale_pen(Q)=1.3128e-05 | grad_norm=0.85 | sec/step~0.19
  step 100/256 | loss_L=1.5190 | loss_Q=1.4635 | scale_pen(L)=8.7041e-05 | scale_pen(Q)=1.2950e-05 | grad_norm=1.02 | sec/step~0.20
  [debug:L] a.scale=1.0093 | Z.std=0.9998 Z.mean||=15.9969 | p.std=0.6235 p.mean||=28.2039
  [debug:Q] a.scale=1.0036 | Z.std=0.9998 Z.mean||=15.9969 | p.std=0.6061 p.mean||=18.1404
  step 110/256 | loss_L=1.3486 | loss_Q=1.2716 | scale_pen(L)=8.9214e-05 | scale_pen(Q)=1.2994e-05 | grad_norm=0.77 | sec/step~0.19
  step 120/256 | loss_L=1.4783 | loss_Q=1.4623 | scale_pen(L)=9.3026e-05 | scale_pen(Q)=1.3003e-05 | grad_norm=0.80 | sec/step~0.19
  step 130/256 | loss_L=1.6971 | loss_Q=1.6870 | scale_pen(L)=9.3719e-05 | scale_pen(Q)=1.2695e-05 | grad_norm=1.13 | sec/step~0.19
  step 140/256 | loss_L=1.6347 | loss_Q=1.5583 | scale_pen(L)=9.4469e-05 | scale_pen(Q)=1.2959e-05 | grad_norm=1.11 | sec/step~0.19
  step 150/256 | loss_L=1.3645 | loss_Q=1.3609 | scale_pen(L)=9.6016e-05 | scale_pen(Q)=1.2809e-05 | grad_norm=1.11 | sec/step~0.19
  step 160/256 | loss_L=1.3504 | loss_Q=1.3613 | scale_pen(L)=9.6088e-05 | scale_pen(Q)=1.2646e-05 | grad_norm=1.22 | sec/step~0.19
  step 170/256 | loss_L=1.6184 | loss_Q=1.5759 | scale_pen(L)=9.7035e-05 | scale_pen(Q)=1.2684e-05 | grad_norm=0.80 | sec/step~0.19
  step 180/256 | loss_L=1.1721 | loss_Q=1.1579 | scale_pen(L)=9.8837e-05 | scale_pen(Q)=1.2588e-05 | grad_norm=0.83 | sec/step~0.19
  step 190/256 | loss_L=1.2282 | loss_Q=1.1761 | scale_pen(L)=9.9524e-05 | scale_pen(Q)=1.2318e-05 | grad_norm=1.40 | sec/step~0.19
  step 200/256 | loss_L=1.1049 | loss_Q=1.1229 | scale_pen(L)=9.9745e-05 | scale_pen(Q)=1.2202e-05 | grad_norm=1.16 | sec/step~0.18
  [debug:L] a.scale=1.0100 | Z.std=0.9998 Z.mean||=15.9971 | p.std=0.6296 p.mean||=28.4741
  [debug:Q] a.scale=1.0035 | Z.std=0.9998 Z.mean||=15.9971 | p.std=0.6100 p.mean||=18.2558
  step 210/256 | loss_L=1.5014 | loss_Q=1.5272 | scale_pen(L)=9.9795e-05 | scale_pen(Q)=1.2149e-05 | grad_norm=0.83 | sec/step~0.19
  step 220/256 | loss_L=1.6026 | loss_Q=1.6236 | scale_pen(L)=1.0187e-04 | scale_pen(Q)=1.1916e-05 | grad_norm=0.98 | sec/step~0.18
  step 230/256 | loss_L=1.4167 | loss_Q=1.4163 | scale_pen(L)=1.0151e-04 | scale_pen(Q)=1.1725e-05 | grad_norm=0.90 | sec/step~0.20
  step 240/256 | loss_L=1.3598 | loss_Q=1.3240 | scale_pen(L)=1.0238e-04 | scale_pen(Q)=1.1793e-05 | grad_norm=0.99 | sec/step~0.19
  step 250/256 | loss_L=1.7000 | loss_Q=1.6112 | scale_pen(L)=1.0408e-04 | scale_pen(Q)=1.1669e-05 | grad_norm=1.08 | sec/step~0.18
  step 256/256 | loss_L=1.2378 | loss_Q=1.1736 | scale_pen(L)=1.0329e-04 | scale_pen(Q)=1.1502e-05 | grad_norm=0.95 | sec/step~0.18
  [debug:L] a.scale=1.0102 | Z.std=0.9998 Z.mean||=15.9974 | p.std=0.6323 p.mean||=28.5981
  [debug:Q] a.scale=1.0034 | Z.std=0.9998 Z.mean||=15.9974 | p.std=0.6116 p.mean||=18.3042
Epoch 4/5
  step 10/256 | loss_L=1.3045 | loss_Q=1.2635 | scale_pen(L)=1.0707e-04 | scale_pen(Q)=1.1405e-05 | grad_norm=0.95 | sec/step~0.18
  step 20/256 | loss_L=1.4949 | loss_Q=1.5342 | scale_pen(L)=1.0838e-04 | scale_pen(Q)=1.1358e-05 | grad_norm=1.13 | sec/step~0.18
  step 30/256 | loss_L=1.4064 | loss_Q=1.3599 | scale_pen(L)=1.0755e-04 | scale_pen(Q)=1.1189e-05 | grad_norm=0.77 | sec/step~0.18
  step 40/256 | loss_L=1.6240 | loss_Q=1.6125 | scale_pen(L)=1.0812e-04 | scale_pen(Q)=1.1157e-05 | grad_norm=0.97 | sec/step~0.18
  step 50/256 | loss_L=1.4308 | loss_Q=1.3992 | scale_pen(L)=1.0610e-04 | scale_pen(Q)=1.1036e-05 | grad_norm=0.79 | sec/step~0.18
  step 60/256 | loss_L=1.5132 | loss_Q=1.4743 | scale_pen(L)=1.0648e-04 | scale_pen(Q)=1.0782e-05 | grad_norm=0.93 | sec/step~0.18
  step 70/256 | loss_L=1.5869 | loss_Q=1.5854 | scale_pen(L)=1.0685e-04 | scale_pen(Q)=1.0504e-05 | grad_norm=0.86 | sec/step~0.18
  step 80/256 | loss_L=1.3889 | loss_Q=1.3868 | scale_pen(L)=1.0695e-04 | scale_pen(Q)=1.0225e-05 | grad_norm=0.88 | sec/step~0.18
  step 90/256 | loss_L=1.2859 | loss_Q=1.3118 | scale_pen(L)=1.0762e-04 | scale_pen(Q)=1.0126e-05 | grad_norm=0.77 | sec/step~0.18
  step 100/256 | loss_L=1.3112 | loss_Q=1.2974 | scale_pen(L)=1.0988e-04 | scale_pen(Q)=9.9939e-06 | grad_norm=0.70 | sec/step~0.19
  [debug:L] a.scale=1.0105 | Z.std=0.9998 Z.mean||=15.9965 | p.std=0.6355 p.mean||=28.7380
  [debug:Q] a.scale=1.0032 | Z.std=0.9998 Z.mean||=15.9965 | p.std=0.6129 p.mean||=18.3408
  step 110/256 | loss_L=1.2629 | loss_Q=1.2534 | scale_pen(L)=1.0929e-04 | scale_pen(Q)=9.7869e-06 | grad_norm=0.94 | sec/step~0.18
  step 120/256 | loss_L=1.4040 | loss_Q=1.3929 | scale_pen(L)=1.0907e-04 | scale_pen(Q)=9.6073e-06 | grad_norm=0.91 | sec/step~0.18
  step 130/256 | loss_L=1.3864 | loss_Q=1.3195 | scale_pen(L)=1.0811e-04 | scale_pen(Q)=9.3861e-06 | grad_norm=0.88 | sec/step~0.18
  step 140/256 | loss_L=1.4542 | loss_Q=1.4075 | scale_pen(L)=1.0765e-04 | scale_pen(Q)=9.1928e-06 | grad_norm=0.79 | sec/step~0.19
  step 150/256 | loss_L=1.1855 | loss_Q=1.1410 | scale_pen(L)=1.0952e-04 | scale_pen(Q)=9.0876e-06 | grad_norm=1.08 | sec/step~0.19
  step 160/256 | loss_L=1.5733 | loss_Q=1.4925 | scale_pen(L)=1.1128e-04 | scale_pen(Q)=9.1070e-06 | grad_norm=1.06 | sec/step~0.18
  step 170/256 | loss_L=1.4055 | loss_Q=1.4135 | scale_pen(L)=1.1142e-04 | scale_pen(Q)=9.1603e-06 | grad_norm=1.10 | sec/step~0.18
  step 180/256 | loss_L=1.3406 | loss_Q=1.3323 | scale_pen(L)=1.1436e-04 | scale_pen(Q)=8.9837e-06 | grad_norm=1.06 | sec/step~0.19
  step 190/256 | loss_L=1.2474 | loss_Q=1.2526 | scale_pen(L)=1.1375e-04 | scale_pen(Q)=8.9715e-06 | grad_norm=0.75 | sec/step~0.18
  step 200/256 | loss_L=1.5432 | loss_Q=1.5151 | scale_pen(L)=1.1167e-04 | scale_pen(Q)=8.9074e-06 | grad_norm=0.74 | sec/step~0.18
  [debug:L] a.scale=1.0106 | Z.std=0.9998 Z.mean||=15.9969 | p.std=0.6400 p.mean||=28.9416
  [debug:Q] a.scale=1.0030 | Z.std=0.9998 Z.mean||=15.9969 | p.std=0.6167 p.mean||=18.4535
  step 210/256 | loss_L=1.3068 | loss_Q=1.3084 | scale_pen(L)=1.1262e-04 | scale_pen(Q)=8.8825e-06 | grad_norm=0.71 | sec/step~0.19
  step 220/256 | loss_L=1.5472 | loss_Q=1.4991 | scale_pen(L)=1.1345e-04 | scale_pen(Q)=8.6650e-06 | grad_norm=1.07 | sec/step~0.18
  step 230/256 | loss_L=1.2121 | loss_Q=1.2394 | scale_pen(L)=1.1421e-04 | scale_pen(Q)=8.5684e-06 | grad_norm=1.07 | sec/step~0.19
  step 240/256 | loss_L=1.2671 | loss_Q=1.2669 | scale_pen(L)=1.1660e-04 | scale_pen(Q)=8.3921e-06 | grad_norm=1.94 | sec/step~0.19
  step 250/256 | loss_L=1.2290 | loss_Q=1.2440 | scale_pen(L)=1.1554e-04 | scale_pen(Q)=8.5579e-06 | grad_norm=0.76 | sec/step~0.19
  step 256/256 | loss_L=1.3406 | loss_Q=1.2909 | scale_pen(L)=1.1351e-04 | scale_pen(Q)=8.4717e-06 | grad_norm=0.77 | sec/step~0.18
  [debug:L] a.scale=1.0107 | Z.std=0.9997 Z.mean||=15.9957 | p.std=0.6409 p.mean||=28.9802
  [debug:Q] a.scale=1.0029 | Z.std=0.9997 Z.mean||=15.9957 | p.std=0.6158 p.mean||=18.4278
[checkpoint] Freed 0.0B before save.
[checkpoint] Saved latest: encoder.pt, adapter_llama.pt, adapter_qwen.pt, state.pt, config.json
[checkpoint] Freed 0.0B after save (non-canonical).
  ✅ Saved (and pruned to) latest at step 1024
Epoch 5/5
  step 10/256 | loss_L=1.3075 | loss_Q=1.2923 | scale_pen(L)=1.1154e-04 | scale_pen(Q)=8.3059e-06 | grad_norm=0.82 | sec/step~0.19
  step 20/256 | loss_L=1.3341 | loss_Q=1.3134 | scale_pen(L)=1.1512e-04 | scale_pen(Q)=8.3362e-06 | grad_norm=1.08 | sec/step~0.19
  step 30/256 | loss_L=1.5324 | loss_Q=1.5268 | scale_pen(L)=1.1445e-04 | scale_pen(Q)=8.0564e-06 | grad_norm=0.92 | sec/step~0.18
  step 40/256 | loss_L=1.4664 | loss_Q=1.4369 | scale_pen(L)=1.1440e-04 | scale_pen(Q)=7.6205e-06 | grad_norm=0.77 | sec/step~0.19
  step 50/256 | loss_L=1.4000 | loss_Q=1.3809 | scale_pen(L)=1.1598e-04 | scale_pen(Q)=7.4888e-06 | grad_norm=0.77 | sec/step~0.19
  step 60/256 | loss_L=1.3477 | loss_Q=1.3147 | scale_pen(L)=1.1570e-04 | scale_pen(Q)=7.4745e-06 | grad_norm=0.92 | sec/step~0.19
  step 70/256 | loss_L=1.3414 | loss_Q=1.3083 | scale_pen(L)=1.1447e-04 | scale_pen(Q)=7.3466e-06 | grad_norm=0.73 | sec/step~0.19
  step 80/256 | loss_L=1.6837 | loss_Q=1.6246 | scale_pen(L)=1.1302e-04 | scale_pen(Q)=7.1400e-06 | grad_norm=0.92 | sec/step~0.19
  step 90/256 | loss_L=1.4809 | loss_Q=1.4124 | scale_pen(L)=1.1204e-04 | scale_pen(Q)=6.9426e-06 | grad_norm=0.87 | sec/step~0.19
  step 100/256 | loss_L=1.1753 | loss_Q=1.1786 | scale_pen(L)=1.1059e-04 | scale_pen(Q)=6.8462e-06 | grad_norm=0.80 | sec/step~0.19
  [debug:L] a.scale=1.0105 | Z.std=0.9997 Z.mean||=15.9956 | p.std=0.6438 p.mean||=29.1083
  [debug:Q] a.scale=1.0026 | Z.std=0.9997 Z.mean||=15.9956 | p.std=0.6181 p.mean||=18.4943
  step 110/256 | loss_L=1.4716 | loss_Q=1.4997 | scale_pen(L)=1.1041e-04 | scale_pen(Q)=6.8918e-06 | grad_norm=0.73 | sec/step~0.19
  step 120/256 | loss_L=1.4643 | loss_Q=1.4328 | scale_pen(L)=1.1238e-04 | scale_pen(Q)=6.8144e-06 | grad_norm=0.98 | sec/step~0.19
  step 130/256 | loss_L=1.2639 | loss_Q=1.2319 | scale_pen(L)=1.1385e-04 | scale_pen(Q)=6.6998e-06 | grad_norm=0.67 | sec/step~0.19
  step 140/256 | loss_L=1.4259 | loss_Q=1.3911 | scale_pen(L)=1.1423e-04 | scale_pen(Q)=6.5165e-06 | grad_norm=0.87 | sec/step~0.19
  step 150/256 | loss_L=1.4476 | loss_Q=1.4469 | scale_pen(L)=1.1240e-04 | scale_pen(Q)=6.4020e-06 | grad_norm=0.78 | sec/step~0.19
  step 160/256 | loss_L=1.6442 | loss_Q=1.5907 | scale_pen(L)=1.1140e-04 | scale_pen(Q)=6.3172e-06 | grad_norm=0.87 | sec/step~0.19
  step 170/256 | loss_L=1.3215 | loss_Q=1.2752 | scale_pen(L)=1.1042e-04 | scale_pen(Q)=6.3352e-06 | grad_norm=0.70 | sec/step~0.19
  step 180/256 | loss_L=1.2159 | loss_Q=1.1841 | scale_pen(L)=1.0803e-04 | scale_pen(Q)=6.1636e-06 | grad_norm=0.97 | sec/step~0.18
  step 190/256 | loss_L=1.5385 | loss_Q=1.4672 | scale_pen(L)=1.0667e-04 | scale_pen(Q)=6.0065e-06 | grad_norm=0.76 | sec/step~0.19
  step 200/256 | loss_L=1.3879 | loss_Q=1.3673 | scale_pen(L)=1.0970e-04 | scale_pen(Q)=5.8147e-06 | grad_norm=0.89 | sec/step~0.19
  [debug:L] a.scale=1.0105 | Z.std=0.9997 Z.mean||=15.9957 | p.std=0.6483 p.mean||=29.3100
  [debug:Q] a.scale=1.0024 | Z.std=0.9997 Z.mean||=15.9957 | p.std=0.6198 p.mean||=18.5448
  step 210/256 | loss_L=1.2977 | loss_Q=1.2376 | scale_pen(L)=1.0834e-04 | scale_pen(Q)=5.7105e-06 | grad_norm=0.92 | sec/step~0.19
  step 220/256 | loss_L=1.3712 | loss_Q=1.3244 | scale_pen(L)=1.1054e-04 | scale_pen(Q)=5.5431e-06 | grad_norm=0.79 | sec/step~0.18
  step 230/256 | loss_L=1.3882 | loss_Q=1.3709 | scale_pen(L)=1.1065e-04 | scale_pen(Q)=5.3572e-06 | grad_norm=0.90 | sec/step~0.19
  step 240/256 | loss_L=1.3249 | loss_Q=1.3494 | scale_pen(L)=1.1456e-04 | scale_pen(Q)=5.1501e-06 | grad_norm=0.77 | sec/step~0.19
  step 250/256 | loss_L=1.2318 | loss_Q=1.2453 | scale_pen(L)=1.1281e-04 | scale_pen(Q)=5.1908e-06 | grad_norm=0.90 | sec/step~0.19
  step 256/256 | loss_L=1.3950 | loss_Q=1.3749 | scale_pen(L)=1.1120e-04 | scale_pen(Q)=5.1647e-06 | grad_norm=0.86 | sec/step~0.18
  [debug:L] a.scale=1.0105 | Z.std=0.9997 Z.mean||=15.9950 | p.std=0.6481 p.mean||=29.2964
