view,pca_dim,rff_components,active_components,gamma,ridge,dev_accuracy_mean,dev_qwen_substituted_accuracy_mean,dev_cached_tiny_packet_accuracy_mean,dev_matched_minus_qwen_substituted_mean,dev_matched_minus_cached_tiny_packet_mean,dev_paired_ci95_low_vs_qwen_substituted_min,fit_alignment_cosine_mean,sparsity_fraction,selected
hidden_residual,16,64,16,1.0,100.0,0.2833333333333333,0.3611111111111111,0.2777777777777778,-0.07777777777777777,0.005555555555555552,-0.4444444444444444,0.2835390021193332,0.25,False
hidden_residual,16,64,16,1.0,1000.0,0.27222222222222225,0.3611111111111111,0.2777777777777778,-0.08888888888888888,-0.005555555555555558,-0.4444444444444444,0.28253687155572377,0.25,False
hidden_residual,32,32,4,0.5,10.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.1277777777777778,-0.04444444444444444,-0.3888888888888889,0.2142562448251025,0.125,False
hidden_residual,32,32,4,0.5,100.0,0.20555555555555555,0.3611111111111111,0.2777777777777778,-0.15555555555555553,-0.07222222222222222,-0.4166666666666667,0.21190036673969356,0.125,False
hidden_residual,32,32,4,0.5,1000.0,0.18888888888888888,0.3611111111111111,0.2777777777777778,-0.1722222222222222,-0.08888888888888888,-0.4166666666666667,0.21155607130980325,0.125,False
hidden_residual,32,32,4,1.0,10.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444445,-0.4444444444444444,0.21180637202672098,0.125,False
hidden_residual,32,32,4,1.0,100.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.022222222222222223,-0.4444444444444444,0.20985529250434615,0.125,False
hidden_residual,32,32,4,1.0,1000.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.022222222222222223,-0.4444444444444444,0.20955668600710192,0.125,False
hidden_residual,32,32,8,0.5,10.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444444,-0.3888888888888889,0.21967577401206292,0.25,False
hidden_residual,32,32,8,0.5,100.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444444,-0.4166666666666667,0.21683653899157457,0.25,False
hidden_residual,32,32,8,0.5,1000.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444444,-0.4166666666666667,0.21625802088402019,0.25,False
hidden_residual,32,32,8,1.0,10.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.13888888888888887,-0.055555555555555546,-0.4444444444444444,0.21732058246591657,0.25,False
hidden_residual,32,32,8,1.0,100.0,0.20555555555555555,0.3611111111111111,0.2777777777777778,-0.15555555555555553,-0.07222222222222222,-0.4166666666666667,0.2135096578050878,0.25,False
hidden_residual,32,32,8,1.0,1000.0,0.20555555555555555,0.3611111111111111,0.2777777777777778,-0.15555555555555553,-0.07222222222222222,-0.4166666666666667,0.21273806774206483,0.25,False
hidden_residual,32,32,16,0.5,10.0,0.3166666666666667,0.3611111111111111,0.2777777777777778,-0.04444444444444444,0.038888888888888896,-0.3888888888888889,0.21813492586083874,0.5,False
hidden_residual,32,32,16,0.5,100.0,0.3277777777777778,0.3611111111111111,0.2777777777777778,-0.033333333333333326,0.05,-0.3888888888888889,0.21319049916905708,0.5,False
hidden_residual,32,32,16,0.5,1000.0,0.35,0.3611111111111111,0.2777777777777778,-0.011111111111111105,0.07222222222222223,-0.3888888888888889,0.21189415265294925,0.5,False
hidden_residual,32,32,16,1.0,10.0,0.2555555555555556,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.02222222222222222,-0.3611111111111111,0.21784147701237433,0.5,False
hidden_residual,32,32,16,1.0,100.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333336,-0.05,-0.3888888888888889,0.21410635841067138,0.5,False
hidden_residual,32,32,16,1.0,1000.0,0.21666666666666665,0.3611111111111111,0.2777777777777778,-0.14444444444444443,-0.0611111111111111,-0.3888888888888889,0.21305855557257958,0.5,False
hidden_residual,32,64,4,0.5,10.0,0.2611111111111111,0.3611111111111111,0.2777777777777778,-0.1,-0.016666666666666666,-0.3888888888888889,0.2791154395590376,0.0625,False
hidden_residual,32,64,4,0.5,100.0,0.24444444444444446,0.3611111111111111,0.2777777777777778,-0.11666666666666665,-0.03333333333333334,-0.4166666666666667,0.27692706352915436,0.0625,False
hidden_residual,32,64,4,0.5,1000.0,0.24444444444444446,0.3611111111111111,0.2777777777777778,-0.11666666666666665,-0.03333333333333334,-0.4166666666666667,0.2766817157791592,0.0625,False
hidden_residual,32,64,4,1.0,10.0,0.21666666666666665,0.3611111111111111,0.2777777777777778,-0.14444444444444446,-0.0611111111111111,-0.4590277777777777,0.2871203827422154,0.0625,False
hidden_residual,32,64,4,1.0,100.0,0.20555555555555555,0.3611111111111111,0.2777777777777778,-0.15555555555555556,-0.07222222222222222,-0.4590277777777777,0.285075542854965,0.0625,False
hidden_residual,32,64,4,1.0,1000.0,0.2,0.3611111111111111,0.2777777777777778,-0.16111111111111115,-0.07777777777777777,-0.4590277777777777,0.2848455054005377,0.0625,False
hidden_residual,32,64,8,0.5,10.0,0.18333333333333335,0.3611111111111111,0.2777777777777778,-0.17777777777777776,-0.09444444444444444,-0.4166666666666667,0.2924828396763493,0.125,False
hidden_residual,32,64,8,0.5,100.0,0.17222222222222222,0.3611111111111111,0.2777777777777778,-0.18888888888888888,-0.10555555555555556,-0.43124999999999997,0.2889316907671107,0.125,False
hidden_residual,32,64,8,0.5,1000.0,0.17222222222222222,0.3611111111111111,0.2777777777777778,-0.18888888888888888,-0.10555555555555556,-0.43124999999999997,0.28848754117983877,0.125,False
hidden_residual,32,64,8,1.0,10.0,0.24444444444444446,0.3611111111111111,0.2777777777777778,-0.11666666666666667,-0.03333333333333334,-0.3888888888888889,0.28753063597061573,0.125,False
hidden_residual,32,64,8,1.0,100.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333333,-0.05,-0.3888888888888889,0.28347925177851124,0.125,False
hidden_residual,32,64,8,1.0,1000.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.055555555555555546,-0.3888888888888889,0.2829717788224175,0.125,False
hidden_residual,32,64,16,0.5,10.0,0.25,0.3611111111111111,0.2777777777777778,-0.11111111111111112,-0.02777777777777778,-0.3888888888888889,0.2923256353562609,0.25,False
hidden_residual,32,64,16,0.5,100.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555556,-0.022222222222222223,-0.3888888888888889,0.28546115285601026,0.25,False
hidden_residual,32,64,16,0.5,1000.0,0.2611111111111111,0.3611111111111111,0.2777777777777778,-0.1,-0.016666666666666666,-0.3888888888888889,0.284451418035114,0.25,False
hidden_residual,32,64,16,1.0,10.0,0.17222222222222222,0.3611111111111111,0.2777777777777778,-0.18888888888888888,-0.10555555555555556,-0.4166666666666667,0.2945226108072689,0.25,False
hidden_residual,32,64,16,1.0,100.0,0.19444444444444445,0.3611111111111111,0.2777777777777778,-0.16666666666666669,-0.08333333333333334,-0.4444444444444444,0.2890265278178229,0.25,False
hidden_residual,32,64,16,1.0,1000.0,0.18333333333333332,0.3611111111111111,0.2777777777777778,-0.17777777777777776,-0.09444444444444446,-0.4444444444444444,0.28820070721300683,0.25,False
query_residual,16,32,4,0.5,10.0,0.18888888888888888,0.3611111111111111,0.2777777777777778,-0.17222222222222222,-0.08888888888888889,-0.4444444444444444,0.2172278515585788,0.125,False
query_residual,16,32,4,0.5,100.0,0.2111111111111111,0.3611111111111111,0.2777777777777778,-0.15,-0.06666666666666667,-0.4444444444444444,0.21471397630513128,0.125,False
query_residual,16,32,4,0.5,1000.0,0.21666666666666665,0.3611111111111111,0.2777777777777778,-0.14444444444444443,-0.0611111111111111,-0.4444444444444444,0.21433567402023723,0.125,False
query_residual,16,32,4,1.0,10.0,0.24444444444444446,0.3611111111111111,0.2777777777777778,-0.11666666666666665,-0.03333333333333334,-0.4166666666666667,0.22367277605893884,0.125,False
query_residual,16,32,4,1.0,100.0,0.23888888888888887,0.3611111111111111,0.2777777777777778,-0.1222222222222222,-0.03888888888888889,-0.4166666666666667,0.22139777796526672,0.125,False
query_residual,16,32,4,1.0,1000.0,0.23888888888888887,0.3611111111111111,0.2777777777777778,-0.1222222222222222,-0.03888888888888889,-0.4166666666666667,0.22104960908551458,0.125,False
query_residual,16,32,8,0.5,10.0,0.2611111111111111,0.3611111111111111,0.2777777777777778,-0.1,-0.016666666666666666,-0.3756944444444444,0.22432481300644413,0.25,False
query_residual,16,32,8,0.5,100.0,0.2833333333333333,0.3611111111111111,0.2777777777777778,-0.07777777777777778,0.005555555555555555,-0.3611111111111111,0.22015296364959588,0.25,False
query_residual,16,32,8,0.5,1000.0,0.27222222222222225,0.3611111111111111,0.2777777777777778,-0.08888888888888889,-0.005555555555555555,-0.3611111111111111,0.2192820415030558,0.25,False
query_residual,16,32,8,1.0,10.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.05555555555555556,-0.4444444444444444,0.20773560164049096,0.25,False
query_residual,16,32,8,1.0,100.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.05555555555555556,-0.3888888888888889,0.2065353699233078,0.25,False
query_residual,16,32,8,1.0,1000.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.05555555555555556,-0.3888888888888889,0.20623364311960893,0.25,False
query_residual,16,32,16,0.5,10.0,0.2611111111111111,0.3611111111111111,0.2777777777777778,-0.09999999999999999,-0.01666666666666667,-0.4444444444444444,0.2281689202974443,0.5,False
query_residual,16,32,16,0.5,100.0,0.26666666666666666,0.3611111111111111,0.2777777777777778,-0.09444444444444444,-0.01111111111111111,-0.4034722222222222,0.2227598991910774,0.5,False
query_residual,16,32,16,0.5,1000.0,0.27222222222222225,0.3611111111111111,0.2777777777777778,-0.08888888888888888,-0.005555555555555555,-0.3611111111111111,0.22100977565639304,0.5,False
query_residual,16,32,16,1.0,10.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333333,-0.05,-0.3888888888888889,0.21253167494700564,0.5,False
query_residual,16,32,16,1.0,100.0,0.2555555555555556,0.3611111111111111,0.2777777777777778,-0.10555555555555556,-0.02222222222222222,-0.3888888888888889,0.20988960967406511,0.5,False
query_residual,16,32,16,1.0,1000.0,0.2555555555555556,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.02222222222222222,-0.3611111111111111,0.20907524942472588,0.5,False
query_residual,16,64,4,0.5,10.0,0.15,0.3611111111111111,0.2777777777777778,-0.2111111111111111,-0.12777777777777777,-0.4722222222222222,0.29282074326698415,0.0625,False
query_residual,16,64,4,0.5,100.0,0.15555555555555556,0.3611111111111111,0.2777777777777778,-0.20555555555555555,-0.1222222222222222,-0.4722222222222222,0.29086492899621286,0.0625,False
query_residual,16,64,4,0.5,1000.0,0.15555555555555556,0.3611111111111111,0.2777777777777778,-0.20555555555555555,-0.1222222222222222,-0.4722222222222222,0.290644751265079,0.0625,False
query_residual,16,64,4,1.0,10.0,0.3,0.3611111111111111,0.2777777777777778,-0.061111111111111116,0.02222222222222222,-0.3611111111111111,0.2873097824052684,0.0625,False
query_residual,16,64,4,1.0,100.0,0.3,0.3611111111111111,0.2777777777777778,-0.0611111111111111,0.02222222222222222,-0.3333333333333333,0.2852456570996015,0.0625,False
query_residual,16,64,4,1.0,1000.0,0.3,0.3611111111111111,0.2777777777777778,-0.0611111111111111,0.02222222222222222,-0.3333333333333333,0.28501284041963515,0.0625,False
query_residual,16,64,8,0.5,10.0,0.23888888888888887,0.3611111111111111,0.2777777777777778,-0.1222222222222222,-0.03888888888888888,-0.4444444444444444,0.29446347698629394,0.125,False
query_residual,16,64,8,0.5,100.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444444,-0.4444444444444444,0.290482333965038,0.125,False
query_residual,16,64,8,0.5,1000.0,0.23888888888888887,0.3611111111111111,0.2777777777777778,-0.12222222222222223,-0.03888888888888889,-0.4444444444444444,0.289983205737049,0.125,False
query_residual,16,64,8,1.0,10.0,0.33333333333333337,0.3611111111111111,0.2777777777777778,-0.02777777777777778,0.055555555555555546,-0.3055555555555556,0.2941482730052373,0.125,False
query_residual,16,64,8,1.0,100.0,0.3055555555555555,0.3611111111111111,0.2777777777777778,-0.055555555555555546,0.02777777777777778,-0.3611111111111111,0.29038087462054296,0.125,False
query_residual,16,64,8,1.0,1000.0,0.3,0.3611111111111111,0.2777777777777778,-0.0611111111111111,0.02222222222222222,-0.3611111111111111,0.2899101553029891,0.125,False
query_residual,16,64,16,0.5,10.0,0.28888888888888886,0.3611111111111111,0.2777777777777778,-0.07222222222222222,0.01111111111111111,-0.3888888888888889,0.30204681493991586,0.25,False
query_residual,16,64,16,0.5,100.0,0.3,0.3611111111111111,0.2777777777777778,-0.0611111111111111,0.02222222222222222,-0.3756944444444444,0.29493302805321353,0.25,False
query_residual,16,64,16,0.5,1000.0,0.3055555555555555,0.3611111111111111,0.2777777777777778,-0.055555555555555546,0.02777777777777778,-0.3756944444444444,0.2937922160785975,0.25,False
query_residual,16,64,16,1.0,10.0,0.19444444444444445,0.3611111111111111,0.2777777777777778,-0.16666666666666666,-0.08333333333333333,-0.4444444444444444,0.30117693331984297,0.25,False
query_residual,16,64,16,1.0,100.0,0.18333333333333332,0.3611111111111111,0.2777777777777778,-0.17777777777777776,-0.09444444444444444,-0.4722222222222222,0.2955367881414888,0.25,False
query_residual,16,64,16,1.0,1000.0,0.18333333333333332,0.3611111111111111,0.2777777777777778,-0.17777777777777776,-0.09444444444444444,-0.4722222222222222,0.294696313181696,0.25,False
query_residual,32,32,4,0.5,10.0,0.33333333333333337,0.3611111111111111,0.2777777777777778,-0.02777777777777778,0.055555555555555546,-0.3479166666666666,0.21607015751064057,0.125,False
query_residual,32,32,4,0.5,100.0,0.34444444444444444,0.3611111111111111,0.2777777777777778,-0.016666666666666666,0.06666666666666667,-0.3333333333333333,0.21363811152817697,0.125,False
query_residual,32,32,4,0.5,1000.0,0.34444444444444444,0.3611111111111111,0.2777777777777778,-0.016666666666666666,0.06666666666666667,-0.3333333333333333,0.21327597291172415,0.125,False
query_residual,32,32,4,1.0,10.0,0.23333333333333334,0.3611111111111111,0.2777777777777778,-0.12777777777777777,-0.04444444444444444,-0.4444444444444444,0.2165411518594388,0.125,False
query_residual,32,32,4,1.0,100.0,0.21666666666666665,0.3611111111111111,0.2777777777777778,-0.14444444444444443,-0.061111111111111116,-0.4166666666666667,0.21473434544969877,0.125,False
query_residual,32,32,4,1.0,1000.0,0.21666666666666665,0.3611111111111111,0.2777777777777778,-0.14444444444444443,-0.061111111111111116,-0.4166666666666667,0.21445163506985132,0.125,False
query_residual,32,32,8,0.5,10.0,0.3277777777777778,0.3611111111111111,0.2777777777777778,-0.03333333333333333,0.04999999999999999,-0.3333333333333333,0.21163340307775635,0.25,False
query_residual,32,32,8,0.5,100.0,0.29444444444444445,0.3611111111111111,0.2777777777777778,-0.06666666666666667,0.016666666666666666,-0.3333333333333333,0.20778189666761385,0.25,False
query_residual,32,32,8,0.5,1000.0,0.3055555555555555,0.3611111111111111,0.2777777777777778,-0.055555555555555546,0.02777777777777778,-0.3055555555555556,0.20702980210835967,0.25,False
query_residual,32,32,8,1.0,10.0,0.2666666666666667,0.3611111111111111,0.2777777777777778,-0.09444444444444443,-0.01111111111111111,-0.3611111111111111,0.21776244859271268,0.25,False
query_residual,32,32,8,1.0,100.0,0.27222222222222225,0.3611111111111111,0.2777777777777778,-0.08888888888888888,-0.005555555555555555,-0.3333333333333333,0.21396006487936917,0.25,False
query_residual,32,32,8,1.0,1000.0,0.2833333333333333,0.3611111111111111,0.2777777777777778,-0.07777777777777778,0.005555555555555555,-0.3333333333333333,0.2132269914859091,0.25,False
query_residual,32,32,16,0.5,10.0,0.2,0.3611111111111111,0.2777777777777778,-0.16111111111111112,-0.07777777777777778,-0.5,0.21645534269293784,0.5,False
query_residual,32,32,16,0.5,100.0,0.23888888888888887,0.3611111111111111,0.2777777777777778,-0.12222222222222223,-0.038888888888888896,-0.4166666666666667,0.21189805805083325,0.5,False
query_residual,32,32,16,0.5,1000.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333336,-0.05,-0.4444444444444444,0.21067550328766066,0.5,False
query_residual,32,32,16,1.0,10.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.05555555555555556,-0.4166666666666667,0.22718836434586878,0.5,False
query_residual,32,32,16,1.0,100.0,0.24444444444444446,0.3611111111111111,0.2777777777777778,-0.11666666666666665,-0.033333333333333326,-0.4444444444444444,0.22325740670834907,0.5,False
query_residual,32,32,16,1.0,1000.0,0.25,0.3611111111111111,0.2777777777777778,-0.11111111111111112,-0.02777777777777778,-0.4444444444444444,0.22221691714597125,0.5,False
query_residual,32,64,4,0.5,10.0,0.3111111111111111,0.3611111111111111,0.2777777777777778,-0.05,0.03333333333333334,-0.3055555555555556,0.2848167526080242,0.0625,False
query_residual,32,64,4,0.5,100.0,0.28888888888888886,0.3611111111111111,0.2777777777777778,-0.07222222222222222,0.01111111111111111,-0.3055555555555556,0.28284109876835506,0.0625,False
query_residual,32,64,4,0.5,1000.0,0.28888888888888886,0.3611111111111111,0.2777777777777778,-0.07222222222222222,0.01111111111111111,-0.3055555555555556,0.2826201251451148,0.0625,False
query_residual,32,64,4,1.0,10.0,0.2611111111111111,0.3611111111111111,0.2777777777777778,-0.09999999999999999,-0.016666666666666666,-0.3611111111111111,0.28759764366032403,0.0625,False
query_residual,32,64,4,1.0,100.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.02222222222222222,-0.3611111111111111,0.28502102494677595,0.0625,False
query_residual,32,64,4,1.0,1000.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.02222222222222222,-0.3611111111111111,0.28473291968522585,0.0625,False
query_residual,32,64,8,0.5,10.0,0.22222222222222224,0.3611111111111111,0.2777777777777778,-0.1388888888888889,-0.05555555555555556,-0.4166666666666667,0.2873283850582764,0.125,False
query_residual,32,64,8,0.5,100.0,0.2,0.3611111111111111,0.2777777777777778,-0.16111111111111112,-0.07777777777777777,-0.4166666666666667,0.28356342961373227,0.125,False
query_residual,32,64,8,0.5,1000.0,0.2,0.3611111111111111,0.2777777777777778,-0.16111111111111112,-0.07777777777777777,-0.4166666666666667,0.283096238128753,0.125,False
query_residual,32,64,8,1.0,10.0,0.25555555555555554,0.3611111111111111,0.2777777777777778,-0.10555555555555554,-0.02222222222222222,-0.3333333333333333,0.2881923573343672,0.125,False
query_residual,32,64,8,1.0,100.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333336,-0.05,-0.3611111111111111,0.28429663117139764,0.125,False
query_residual,32,64,8,1.0,1000.0,0.22777777777777777,0.3611111111111111,0.2777777777777778,-0.13333333333333336,-0.05,-0.3611111111111111,0.2838098052102437,0.125,False
query_residual,32,64,16,0.5,10.0,0.15555555555555556,0.3611111111111111,0.2777777777777778,-0.20555555555555555,-0.12222222222222223,-0.4444444444444444,0.3036749974202067,0.25,False
query_residual,32,64,16,0.5,100.0,0.16111111111111112,0.3611111111111111,0.2777777777777778,-0.2,-0.11666666666666667,-0.4444444444444444,0.29779353784763724,0.25,False
query_residual,32,64,16,0.5,1000.0,0.16111111111111112,0.3611111111111111,0.2777777777777778,-0.2,-0.11666666666666667,-0.4444444444444444,0.29689984410676495,0.25,False
query_residual,32,64,16,1.0,10.0,0.20555555555555557,0.3611111111111111,0.2777777777777778,-0.15555555555555556,-0.07222222222222222,-0.5,0.2781895207392113,0.25,False
query_residual,32,64,16,1.0,100.0,0.20555555555555557,0.3611111111111111,0.2777777777777778,-0.15555555555555556,-0.07222222222222222,-0.4722222222222222,0.2711547852997165,0.25,False
query_residual,32,64,16,1.0,1000.0,0.2111111111111111,0.3611111111111111,0.2777777777777778,-0.15,-0.06666666666666667,-0.4722222222222222,0.27012569572209744,0.25,False
hidden_query_residual,16,32,4,0.5,10.0,0.20555555555555555,0.3611111111111111,0.2777777777777778,-0.15555555555555559,-0.07222222222222222,-0.4590277777777777,0.22992738853504627,0.125,False
hidden_query_residual,16,32,4,0.5,100.0,0.19444444444444445,0.3611111111111111,0.2777777777777778,-0.16666666666666669,-0.08333333333333334,-0.4722222222222222,0.22693162823272142,0.125,False
hidden_query_residual,16,32,4,0.5,1000.0,0.19444444444444445,0.3611111111111111,0.2777777777777778,-0.16666666666666669,-0.08333333333333334,-0.4722222222222222,0.22648720069928038,0.125,False
hidden_query_residual,16,32,4,1.0,10.0,0.32222222222222224,0.3611111111111111,0.2777777777777778,-0.03888888888888888,0.04444444444444444,-0.3888888888888889,0.2070499723614467,0.125,False
hidden_query_residual,16,32,4,1.0,100.0,0.31666666666666665,0.3611111111111111,0.2777777777777778,-0.04444444444444444,0.038888888888888896,-0.3888888888888889,0.20461254528857384,0.125,False
hidden_query_residual,16,32,4,1.0,1000.0,0.3277777777777778,0.3611111111111111,0.2777777777777778,-0.03333333333333334,0.05,-0.3611111111111111,0.20423842340347942,0.125,False
