view,pca_dim,rff_components,active_components,gamma,ridge,dev_accuracy_mean,dev_qwen_substituted_accuracy_mean,dev_cached_tiny_packet_accuracy_mean,dev_matched_minus_qwen_substituted_mean,dev_matched_minus_cached_tiny_packet_mean,dev_paired_ci95_low_vs_qwen_substituted_min,fit_alignment_cosine_mean,sparsity_fraction,selected
query_residual,8,64,8,0.5,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.5034592904192322,0.125,False
query_residual,8,64,8,0.5,100.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.49492615377457927,0.125,False
query_residual,8,64,8,1.0,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.487306015905763,0.125,False
query_residual,8,64,8,1.0,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.4817449108809146,0.125,False
query_residual,16,16,4,0.25,10.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.33915148779570664,0.25,False
query_residual,16,16,4,0.25,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.33070564593492785,0.25,False
query_residual,16,16,4,0.5,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.2994581844473506,0.25,False
query_residual,16,16,4,0.5,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.2952760953287559,0.25,False
query_residual,16,16,4,1.0,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.33028629276162375,0.25,False
query_residual,16,16,4,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.32515922222485466,0.25,False
query_residual,16,16,8,0.25,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.3297318379937844,0.5,False
query_residual,16,16,8,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.31051855941840906,0.5,False
query_residual,16,16,8,0.5,10.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.2847591418101756,0.5,False
query_residual,16,16,8,0.5,100.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.2761670668290798,0.5,False
query_residual,16,16,8,1.0,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.31616521109099677,0.5,False
query_residual,16,16,8,1.0,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.30684843355157254,0.5,False
query_residual,16,32,4,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.4058774645095029,0.125,False
query_residual,16,32,4,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.39954816833755147,0.125,False
query_residual,16,32,4,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3845827896897197,0.125,False
query_residual,16,32,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3802035979186163,0.125,False
query_residual,16,32,4,1.0,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.37308556709936574,0.125,False
query_residual,16,32,4,1.0,100.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.36832839520693006,0.125,False
query_residual,16,32,8,0.25,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.39578027940890403,0.25,False
query_residual,16,32,8,0.25,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.3840089055916528,0.25,False
query_residual,16,32,8,0.5,10.0,0.5833333333333334,0.0,0.5,0.5833333333333334,0.08333333333333333,0.125,0.4115378151236948,0.25,True
query_residual,16,32,8,0.5,100.0,0.5416666666666666,0.0,0.5,0.5416666666666666,0.041666666666666664,0.125,0.4031742094040954,0.25,False
query_residual,16,32,8,1.0,10.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.05937500000000007,0.396770429654983,0.25,False
query_residual,16,32,8,1.0,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.05937500000000007,0.3869861243790545,0.25,False
query_residual,16,64,4,0.25,10.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.5047875181433323,0.0625,False
query_residual,16,64,4,0.25,100.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.5012575667198879,0.0625,False
query_residual,16,64,4,0.5,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5106154652352941,0.0625,False
query_residual,16,64,4,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5079355470913999,0.0625,False
query_residual,16,64,4,1.0,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.4990224446655675,0.0625,False
query_residual,16,64,4,1.0,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.49588212383982544,0.0625,False
query_residual,16,64,8,0.25,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.513924890203062,0.125,False
query_residual,16,64,8,0.25,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5067888424859174,0.125,False
query_residual,16,64,8,0.5,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.5035617785223423,0.125,False
query_residual,16,64,8,0.5,100.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.4972216891092975,0.125,False
query_residual,16,64,8,1.0,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.5067794796232521,0.125,False
query_residual,16,64,8,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.5014257041654077,0.125,False
query_residual,32,16,4,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.2814066725473018,0.25,False
query_residual,32,16,4,0.25,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.2756165217653122,0.25,False
query_residual,32,16,4,0.5,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.31073772556596235,0.25,False
query_residual,32,16,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3065052030034502,0.25,False
query_residual,32,16,4,1.0,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3071625636353956,0.25,False
query_residual,32,16,4,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.30152914128682484,0.25,False
query_residual,32,16,8,0.25,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3275534752024123,0.5,False
query_residual,32,16,8,0.25,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.31084238048831603,0.5,False
query_residual,32,16,8,0.5,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.32266052356365144,0.5,False
query_residual,32,16,8,0.5,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.31530698429013426,0.5,False
query_residual,32,16,8,1.0,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.3474560459927539,0.5,False
query_residual,32,16,8,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.3373255500214131,0.5,False
query_residual,32,32,4,0.25,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3900311826719118,0.125,False
query_residual,32,32,4,0.25,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.38395288313306525,0.125,False
query_residual,32,32,4,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.39498950551374973,0.125,False
query_residual,32,32,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3896103095647235,0.125,False
query_residual,32,32,4,1.0,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.38865044248191694,0.125,False
query_residual,32,32,4,1.0,100.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.3846149412873495,0.125,False
query_residual,32,32,8,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3896451120633016,0.25,False
query_residual,32,32,8,0.25,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3777621304252418,0.25,False
query_residual,32,32,8,0.5,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.396274713753758,0.25,False
query_residual,32,32,8,0.5,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.38875023733826813,0.25,False
query_residual,32,32,8,1.0,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.4032294393936258,0.25,False
query_residual,32,32,8,1.0,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3961451924267653,0.25,False
query_residual,32,64,4,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.5064939826617991,0.0625,False
query_residual,32,64,4,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.503556731917667,0.0625,False
query_residual,32,64,4,0.5,10.0,0.0,0.0,0.5,0.0,-0.5,0.0,0.4876794549805044,0.0625,False
query_residual,32,64,4,0.5,100.0,0.0,0.0,0.5,0.0,-0.5,0.0,0.4846180905782617,0.0625,False
query_residual,32,64,4,1.0,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.49448349297889516,0.0625,False
query_residual,32,64,4,1.0,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.49143392980031997,0.0625,False
query_residual,32,64,8,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.48755134903892505,0.125,False
query_residual,32,64,8,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.4809042604543418,0.125,False
query_residual,32,64,8,0.5,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.48568604637874024,0.125,False
query_residual,32,64,8,0.5,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.47969025164262014,0.125,False
query_residual,32,64,8,1.0,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5155502939630859,0.125,False
query_residual,32,64,8,1.0,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5099320533900581,0.125,False
hidden_query_residual,8,16,4,0.25,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.3176102951441996,0.25,False
hidden_query_residual,8,16,4,0.25,100.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.3012958237996247,0.25,False
hidden_query_residual,8,16,4,0.5,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.3531557511220306,0.25,False
hidden_query_residual,8,16,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.344905247803015,0.25,False
hidden_query_residual,8,16,4,1.0,10.0,0.4583333333333333,0.0,0.5,0.4583333333333333,-0.041666666666666664,0.0,0.29990544420179965,0.25,False
hidden_query_residual,8,16,4,1.0,100.0,0.4583333333333333,0.0,0.5,0.4583333333333333,-0.041666666666666664,0.0,0.2948754794995724,0.25,False
hidden_query_residual,8,16,8,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.2810634078768057,0.5,False
hidden_query_residual,8,16,8,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.2558747596287662,0.5,False
hidden_query_residual,8,16,8,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.2876917671477436,0.5,False
hidden_query_residual,8,16,8,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.2650494651358635,0.5,False
hidden_query_residual,8,16,8,1.0,10.0,0.5,0.0,0.5,0.5,0.0,0.125,0.3238124280915484,0.5,False
hidden_query_residual,8,16,8,1.0,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.31890038513977265,0.5,False
hidden_query_residual,8,32,4,0.25,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.370498745931194,0.125,False
hidden_query_residual,8,32,4,0.25,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.36260311306087073,0.125,False
hidden_query_residual,8,32,4,0.5,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.3819767789720964,0.125,False
hidden_query_residual,8,32,4,0.5,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.37502284572577316,0.125,False
hidden_query_residual,8,32,4,1.0,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.3979230113728563,0.125,False
hidden_query_residual,8,32,4,1.0,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.3929968971538731,0.125,False
hidden_query_residual,8,32,8,0.25,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.38612719044449595,0.25,False
hidden_query_residual,8,32,8,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3680112908771118,0.25,False
hidden_query_residual,8,32,8,0.5,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3750002166935054,0.25,False
hidden_query_residual,8,32,8,0.5,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.36395416897688304,0.25,False
hidden_query_residual,8,32,8,1.0,10.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.40972791015315624,0.25,False
hidden_query_residual,8,32,8,1.0,100.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.40165846919394993,0.25,False
hidden_query_residual,8,64,4,0.25,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.4704968846381739,0.0625,False
hidden_query_residual,8,64,4,0.25,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.4664136798250357,0.0625,False
hidden_query_residual,8,64,4,0.5,10.0,0.5416666666666666,0.0,0.5,0.5416666666666666,0.041666666666666664,0.125,0.5106129847425632,0.0625,False
hidden_query_residual,8,64,4,0.5,100.0,0.5416666666666666,0.0,0.5,0.5416666666666666,0.041666666666666664,0.125,0.5074882881823412,0.0625,False
hidden_query_residual,8,64,4,1.0,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.4879743020376772,0.0625,False
hidden_query_residual,8,64,4,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.484882322869603,0.0625,False
hidden_query_residual,8,64,8,0.25,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.45218038276750727,0.125,False
hidden_query_residual,8,64,8,0.25,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.4401414258328257,0.125,False
hidden_query_residual,8,64,8,0.5,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.4977659310682888,0.125,False
hidden_query_residual,8,64,8,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.4901925686902985,0.125,False
hidden_query_residual,8,64,8,1.0,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.4904426386756453,0.125,False
hidden_query_residual,8,64,8,1.0,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.48410684889982103,0.125,False
hidden_query_residual,16,16,4,0.25,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3234202063801356,0.25,False
hidden_query_residual,16,16,4,0.25,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.3129045352547372,0.25,False
hidden_query_residual,16,16,4,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.3236349603827422,0.25,False
hidden_query_residual,16,16,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.31789423603841394,0.25,False
hidden_query_residual,16,16,4,1.0,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.29026053482465103,0.25,False
hidden_query_residual,16,16,4,1.0,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.2835931649220073,0.25,False
hidden_query_residual,16,16,8,0.25,10.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.318849864590169,0.5,False
hidden_query_residual,16,16,8,0.25,100.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.29671708280841985,0.5,False
hidden_query_residual,16,16,8,0.5,10.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.2833844464939745,0.5,False
hidden_query_residual,16,16,8,0.5,100.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.2720044170702336,0.5,False
hidden_query_residual,16,16,8,1.0,10.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.3005633890294789,0.5,False
hidden_query_residual,16,16,8,1.0,100.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.2936939423756989,0.5,False
hidden_query_residual,16,32,4,0.25,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.414418649624857,0.125,False
hidden_query_residual,16,32,4,0.25,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.40978652124616394,0.125,False
hidden_query_residual,16,32,4,0.5,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.4002045885368605,0.125,False
hidden_query_residual,16,32,4,0.5,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.3958918445181411,0.125,False
hidden_query_residual,16,32,4,1.0,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.39282488943142213,0.125,False
hidden_query_residual,16,32,4,1.0,100.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.3878945252810725,0.125,False
hidden_query_residual,16,32,8,0.25,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.43957612546830194,0.25,False
hidden_query_residual,16,32,8,0.25,100.0,0.0,0.0,0.5,0.0,-0.5,0.0,0.4220040347594712,0.25,False
hidden_query_residual,16,32,8,0.5,10.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.4388619494105663,0.25,False
hidden_query_residual,16,32,8,0.5,100.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.43074752689724893,0.25,False
hidden_query_residual,16,32,8,1.0,10.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.125,0.39857724681224455,0.25,False
hidden_query_residual,16,32,8,1.0,100.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.125,0.38841962831722143,0.25,False
hidden_query_residual,16,64,4,0.25,10.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.48241188792745743,0.0625,False
hidden_query_residual,16,64,4,0.25,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.47903405081473976,0.0625,False
hidden_query_residual,16,64,4,0.5,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.510455071933938,0.0625,False
hidden_query_residual,16,64,4,0.5,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5071986177837425,0.0625,False
hidden_query_residual,16,64,4,1.0,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.5260167794825891,0.0625,False
hidden_query_residual,16,64,4,1.0,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.5227203203258025,0.0625,False
hidden_query_residual,16,64,8,0.25,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.484115958458709,0.125,False
hidden_query_residual,16,64,8,0.25,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.47598201434673076,0.125,False
hidden_query_residual,16,64,8,0.5,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5321579904230099,0.125,False
hidden_query_residual,16,64,8,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5262464908320634,0.125,False
hidden_query_residual,16,64,8,1.0,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.49815717286164285,0.125,False
hidden_query_residual,16,64,8,1.0,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.4921767999045201,0.125,False
hidden_query_residual,32,16,4,0.25,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.3122027881701185,0.25,False
hidden_query_residual,32,16,4,0.25,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.30298890462899597,0.25,False
hidden_query_residual,32,16,4,0.5,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.3018216685025434,0.25,False
hidden_query_residual,32,16,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.2963816312812416,0.25,False
hidden_query_residual,32,16,4,1.0,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3078820055977315,0.25,False
hidden_query_residual,32,16,4,1.0,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3011453282968127,0.25,False
hidden_query_residual,32,16,8,0.25,10.0,0.125,0.0,0.5,0.125,-0.375,0.0,0.31244102455249906,0.5,False
hidden_query_residual,32,16,8,0.25,100.0,0.041666666666666664,0.0,0.5,0.041666666666666664,-0.4583333333333333,0.0,0.30018988008729136,0.5,False
hidden_query_residual,32,16,8,0.5,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3079271838365048,0.5,False
hidden_query_residual,32,16,8,0.5,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.2951042637652566,0.5,False
hidden_query_residual,32,16,8,1.0,10.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.0,0.30569360089835285,0.5,False
