subject,question_id,question,A,B,C,D,E,F,G,H,I,J,true_answer,pred,is_correct,answer_method,cot_pred,cot_input_length,cot_gen_length,cot_output,answer_latency_ms,extraction_method_used,ground_truth_normalized,extracted_normalized
SPLIT_0_OF_1,14,A positive effect of burning biofuel is,shortage of crops for the food supply,an increase in air pollution,powering the lights in a home,deforestation in the amazon to make room for crops,,,,,,,C,B,False,generate,B,129,7,The correct answer is B.,347.9132995605469,,,
SPLIT_0_OF_1,15,"As gasoline costs rise, alternative fuels are being used, which means that",wind power will be expensive,gas costs will rise,oil costs will be maintained,gasoline will be needed less,,,,,,,D,D,True,generate,D,126,14,The correct answer is D. Gasoline will be needed less.,571.1338500976562,,,
SPLIT_0_OF_1,16,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",sun grafts,sunlight shields,panels collecting sunlight,solar bees,,,,,,,C,C,True,generate,C,137,11,The correct answer is C. Panels collecting sunlight.,476.00054931640625,,,
SPLIT_0_OF_1,17,A Mola Mola might live where?,Lake Michigan,The Mississippi River,Bay of Bengal,Lake Eerie,,,,,,,C,A,False,generate,A,112,7,The correct answer is A.,344.6929626464844,,,
SPLIT_0_OF_1,18,Which requires energy to move?,weasel,willow,mango,poison ivy,,,,,,,A,A,True,generate,A,106,14,The correct answer is A. Weasel requires energy to move.,569.5686645507812,,,
SPLIT_0_OF_1,19,An animal that only eats plants is a,rat,moth,chimpanzee,pig,,,,,,,B,B,True,generate,B,106,7,The correct answer is B.,343.945556640625,,,
SPLIT_0_OF_1,20,There was a lot more water vapor in the air when we went on a trip to,Hanoi,Athens,Baghdad,Phoenix,,,,,,,A,D,False,generate,D,115,8,The correct answer is D. Phoenix,380.4356994628906,,,
SPLIT_0_OF_1,21,An example of conservation is avoiding the use of,gasoline,air,snow,clothes,,,,,,,A,A,True,generate,A,106,7,The correct answer is A.,345.95440673828125,,,
SPLIT_0_OF_1,22,What can feathers on Spheniscidae be used for?,keeping warm,flying,sleeping,eating,,,,,,,A,B,False,generate,B,110,8,The correct answer is B. Flying,376.2545471191406,,,
SPLIT_0_OF_1,23,Overpopulation can cause,More fresh water for people to drink,Lower Life Expectancy in Countries,More food for more people,More space for places to people to live,,,,,,,B,C,False,generate,C,123,7,The correct answer is C.,344.67279052734375,,,
SPLIT_0_OF_1,24,Shining a light through a diamond can,make a lot of bright lights shine,summon a brilliant wave of color,heat up a room,make a lot of money,,,,,,,B,B,True,generate,B,123,7,The correct answer is B.,343.65765380859375,,,
SPLIT_0_OF_1,25,"If you were attacked by a shark and had to punch it sharply where it pulls in air from, you'd use your hand to make contact with",its snout,its gills,its nose,its belly,,,,,,,B,A,False,generate,A,132,7,The correct answer is A.,345.9528503417969,,,
SPLIT_0_OF_1,26,which of these would stop a car quicker?,a wheel with wet brake pads,a wheel without brake pads,a wheel with worn brake pads,a wheel with dry brake pads,,,,,,,D,A,False,generate,A,124,7,The correct answer is A.,345.2425537109375,,,
SPLIT_0_OF_1,27,what system is needed for a body to get its needed supply of the gas humans breathe in?,the circulatory system,the digestive system,the school system,central nervous system,,,,,,,A,A,True,generate,A,124,7,The correct answer is A.,343.14434814453125,,,
SPLIT_0_OF_1,28,Every evening a child can look into the night sky and see that the moon is,gone,breaking,falling,moving upwards,,,,,,,D,B,False,generate,B,114,7,The correct answer is B.,345.66064453125,,,
SPLIT_0_OF_1,29,"When it's flying, a plane has no friction with the",wings,ground,air,clouds,,,,,,,B,B,True,generate,B,109,7,The correct answer is B.,344.4072265625,,,
SPLIT_0_OF_1,30,To grow plants require,acid rain,pesticides,shafts of sunlight,moonbeam rays,,,,,,,C,C,True,generate,C,107,7,The correct answer is C.,344.37030029296875,,,
SPLIT_0_OF_1,31,What is the best way to guess a babies eye color?,The surroundings they are born in.,Their parents usual diet.,Just take a random guess.,The genealogy records of their family.,,,,,,,D,C,False,generate,C,126,13,The correct answer is C. Just take a random guess.,540.8168334960938,,,
SPLIT_0_OF_1,32,What animal eats plants?,eagles,robins,owls,leopards,,,,,,,B,B,True,generate,B,106,10,The correct answer is B. robins.,445.3638000488281,,,
SPLIT_0_OF_1,33,Which of these is a hypothesis?,The ice caps will completely melt if global warming continues,The earth is round,The earth revolves around the sun,Gravity causes objects to fall,,,,,,,A,B,False,generate,B,124,7,The correct answer is B.,352.35430908203125,,,
SPLIT_0_OF_1,34,What explains the characteristic lunar formations?,remains of ancient ponds,many collisions that have occured,volcanic explosions over millions of years,sink holes due to the moons porous nature,,,,,,,B,B,True,generate,B,122,13,The correct answer is B. Many collisions that have occurred.,563.9627075195312,,,
SPLIT_0_OF_1,35,Tadpoles start their lives as,Water animals,Frogs,Ants,College Students,,,,,,,A,A,True,generate,A,109,7,The correct answer is A.,366.49896240234375,,,
SPLIT_0_OF_1,36,"If a person puts out four apples around their home on the same day, the molecules in which apple would be moving the most rapidly?",the apple sitting on a sunny sidewalk,the apple in the freezer,the apple sitting on the shaded stoop,the apple in a closet,,,,,,,A,A,True,generate,A,144,7,The correct answer is A.,367.98602294921875,,,
SPLIT_0_OF_1,37,What is used for sensing visual things?,nerves,tibia,nostril,cornea,,,,,,,D,A,False,generate,A,107,7,The correct answer is A.,364.3880310058594,,,
SPLIT_0_OF_1,38,They studied the soil by using,plants,a telescope,roots,a microscope,,,,,,,D,A,False,generate,A,105,7,The correct answer is A.,360.4030456542969,,,
SPLIT_0_OF_1,39,Bill's arm got cold when he put it inside the,refrigerator,room,jacket,oven,,,,,,,A,A,True,generate,A,108,7,The correct answer is A.,361.51470947265625,,,
SPLIT_0_OF_1,40,A recyclable material can be,transformed,traded,thrown away,used more times,,,,,,,D,A,False,generate,A,106,7,The correct answer is A.,360.80029296875,,,
SPLIT_0_OF_1,41,What is different about birth in humans and chickens?,Mother,Fertilization,Father,the hard shell,,,,,,,D,B,False,generate,B,110,11,The correct answer is B. Fertilization.,497.1324157714844,,,
SPLIT_0_OF_1,42,Which of these situations is an example of pollutants?,plastic bags floating in the ocean,mallard ducks floating on a lake,cottonwood seeds floating in the air,cirrus clouds floating in the sky,,,,,,,A,A,True,generate,A,129,14,The correct answer is A. Plastic bags floating in the ocean.,600.8862915039062,,,
SPLIT_0_OF_1,43,Human reproduction requires,eggs with shells,nest incubation,a nest,a womb,,,,,,,D,D,True,generate,D,106,5,D. a womb,295.342041015625,,,
SPLIT_0_OF_1,44,Thermometers,can help you monitor a fever,indicate levels of mercury in the blood,read exactly at 98.6 degrees,are used only for babies,,,,,,,A,A,True,generate,A,123,7,The correct answer is A.,363.5085754394531,,,
SPLIT_0_OF_1,45,"if the earth was a living room, what can be done to melt the glaciers?",someone would turn up the room heater,someone would turn up the air conditioner,someone would turn up the music,someone would turn on the light,,,,,,,A,A,True,generate,A,135,10,The correct answer is A/B/C/D.,470.1053466796875,,,
SPLIT_0_OF_1,46,What would happen when balloons heat up?,they get bigger,they get smaller,nothing happens,they fall down,,,,,,,A,A,True,generate,A,111,11,The correct answer is A. They get bigger.,497.10321044921875,,,
SPLIT_0_OF_1,47,"A balloon is filled with helium for a party. After the party, the balloons are left in the living room, where a fireplace is heating the room. The balloons",expand,melt,shrink,fall,,,,,,,A,A,True,generate,A,130,7,The correct answer is A.,364.24615478515625,,,
SPLIT_0_OF_1,48,Seals are most likely to be found in what type of environment?,desert,arctic,Mediterranean,tropical,,,,,,,B,D,False,generate,D,111,7,The correct answer is D.,364.2970275878906,,,
SPLIT_0_OF_1,49,"When the eggs hatch, the offspring are",killed,hurt,born,cold,,,,,,,C,C,True,generate,C,105,7,The correct answer is C.,345.1202697753906,,,
SPLIT_0_OF_1,50,Some berries may be eaten by,a bear or person,a bear or shark,a bear or lion,a bear or wolf,,,,,,,A,A,True,generate,A,115,7,The correct answer is A.,343.724853515625,,,
SPLIT_0_OF_1,51,A person has a chance to experience an equinox,weekly,monthly,annually,biannually,,,,,,,D,A,False,generate,A,109,9,The correct answer is A. Weekly.,406.2449645996094,,,
SPLIT_0_OF_1,52,Overpopulation of an organism can,strain the resources of an ecosystem,cause boundless growth of resources,lead to extinction of the organism,cause the ecosystem to flourish,,,,,,,A,A,True,generate,A,122,7,The correct answer is A.,359.1604309082031,,,
SPLIT_0_OF_1,53,"To improve health, what is a good strategy?",high risk lifestyle,restaurant food,business trip,a spa trip,,,,,,,D,D,True,generate,D,112,11,The correct answer is D. A spa trip.,492.2978820800781,,,
SPLIT_0_OF_1,54,A girl and her mom have the same,date of birth,shirt,number of toenails,hair length,,,,,,,C,A,False,generate,A,111,7,The correct answer is A.,358.8021545410156,,,
SPLIT_0_OF_1,55,The transportation with the most mass is likely a,commercial plane,private plane,bus,private car,,,,,,,A,A,True,generate,A,109,7,The correct answer is A.,358.1378479003906,,,
SPLIT_0_OF_1,56,A rabbit may enjoy,meat,compost,peas,pebbles,,,,,,,C,B,False,generate,B,103,7,The correct answer is B.,359.8667297363281,,,
SPLIT_0_OF_1,57,"A construction group wants to put a shopping center in town, but the only place available is a small nature park with a trail. Deer and other wildlife frequent the park, since it is the only place in the city where trees and fresh water are available for them. The construction group decides to build the shopping center, which means that",the deer are moved to a zoo,the trail is expanded,the mall has a nature park in it,the wildlife environment is destroyed,,,,,,,D,D,True,generate,D,183,8,D. The wildlife environment is destroyed,755.2633666992188,,,
SPLIT_0_OF_1,58,Owls are likely to hunt at,3pm,2am,6pm,7am,,,,,,,B,B,True,generate,B,113,7,The correct answer is B.,358.7496032714844,,,
SPLIT_0_OF_1,59,What could be a positive aspect of a tree being cut down?,the plants that were under the tree will have access to more light,the squirrels that were in that tree will have an easier time getting to their home,Plants under the tree will get cooled off by the shade,The sun will shine brighter than before,,,,,,,A,A,True,generate,A,153,7,The correct answer is A.,360.5401306152344,,,
SPLIT_0_OF_1,60,Birds carrying away fruit helps the tree,grow,fertilize,reproduce,conquer,,,,,,,C,A,False,generate,A,106,7,The correct answer is A.,358.7474365234375,,,
SPLIT_0_OF_1,61,"If a UFO is flying overhead and looks small, then large, then",the UFO is calling,the UFO had been close,the UFO is approaching,the UFO is leaving,,,,,,,C,B,False,generate,B,124,7,The correct answer is B.,361.5669860839844,,,
SPLIT_0_OF_1,62,Inherited behavior is exhibited when,bears take a long winter sleep,dogs sit on command,seals clap for their trainers,rats navigate thru a maze,,,,,,,A,B,False,generate,B,119,7,The correct answer is B.,359.5490417480469,,,
SPLIT_0_OF_1,63,What likely explains deforestation?,Increased insect populations,Clearing for farming,reduction in rainfall,More carbon dioxide,,,,,,,B,B,True,generate,B,111,12,The correct answer is B. Clearing for farming.,526.7054443359375,,,
SPLIT_0_OF_1,64,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,steak,blood,nice weather,taking food,,,,,,,B,B,True,generate,B,115,7,The correct answer is B.,358.6161804199219,,,
SPLIT_0_OF_1,65,The surface of the moon contains,dogs,water,high peaks,humans,,,,,,,C,B,False,generate,B,104,7,The correct answer is B.,364.3254089355469,,,
SPLIT_0_OF_1,66,A tool used to identify the percent chance of a trait being passed down has at least,four boxes,eight boxes,two boxes,six boxes,,,,,,,A,B,False,generate,B,118,7,The correct answer is B.,362.3084411621094,,,
SPLIT_0_OF_1,67,"A prisoner is kept in a stone room, unable to see the sun. The prisoner knows that he needs vitamin D to survive, so he",asks for milk,asks for television,asks for water,asks for sleep,,,,,,,A,C,False,generate,C,133,7,The correct answer is C.,359.1228942871094,,,
SPLIT_0_OF_1,68,When trying to pull a rose out of the ground why do you encounter resistance?,roots,tensile strength,plant temperature,plant color,,,,,,,A,A,True,generate,A,116,7,The correct answer is A.,360.2206726074219,,,
SPLIT_0_OF_1,69,A bat flew through the sky without hitting anything due to which of these?,rainy sky to fly in,fast truck to drive,a car with gasoline,surfaces to reflect sound off,,,,,,,D,D,True,generate,D,125,14,The correct answer is D. Surfaces to reflect sound off.,593.6708984375,,,
SPLIT_0_OF_1,70,How can we see that the coloration of fur is an inherited characteristic?,puppies have soft fur,kittens look like their parents,all mammals are born with fur,baby rats are mostly bald,,,,,,,B,B,True,generate,B,127,7,The correct answer is B.,363.82940673828125,,,
SPLIT_0_OF_1,71,Decaying vegetation is part of the process that,enables nuclear power to function,enables to emitting of light beams,enables gas powered motors to operate,enables windmills to power electric grids,,,,,,,C,D,False,generate,D,127,7,The correct answer is D.,359.5517883300781,,,
SPLIT_0_OF_1,72,"After a torrential downpour over a week, a man notices that the pond in his backyard is",melted,dehydrated,bloated,salted,,,,,,,C,B,False,generate,B,121,7,The correct answer is B.,360.3252868652344,,,
SPLIT_0_OF_1,73,The amount of friction and the speed of an object have what kind of relationship?,inverse,reverse,direct,equal,,,,,,,A,A,True,generate,A,112,7,The correct answer is A.,360.0264892578125,,,
SPLIT_0_OF_1,74,A fallen leaf,will turn into a tree,will become bright green,will begin to recycle the nutrients that made up its structure,is likely to continue to grow,,,,,,,C,C,True,generate,C,122,7,The correct answer is C.,359.9387512207031,,,
SPLIT_0_OF_1,75,Over a period of time the weather can change,The color of my hair,The way I walk,The size of a statue,The sound a computer makes,,,,,,,C,A,False,generate,A,121,7,The correct answer is A.,362.4408264160156,,,
SPLIT_0_OF_1,76,Plant growth may cause,an uptick in the number of leaves,a surge in leaf disease,a gradual decrease in leaves,a rapid decline of the leaves,,,,,,,A,B,False,generate,B,121,7,The correct answer is B.,358.8015441894531,,,
SPLIT_0_OF_1,77,The man's heart skipped a beat and he felt pain after touching which of these?,ice cube,water,electrical transformer,grass,,,,,,,C,B,False,generate,B,115,7,The correct answer is B.,359.0901794433594,,,
SPLIT_0_OF_1,78,Which substance is capable of dripping?,Oxygen,Juice,Wood,Lightning,,,,,,,B,B,True,generate,B,103,9,The correct answer is B. Juice.,424.98907470703125,,,
SPLIT_0_OF_1,79,If bacon is left too long on a hot stove top,it will be cooked perfectly,it will be bacteria laden,it will become blackened,it will be left raw,,,,,,,C,B,False,generate,B,124,7,The correct answer is B.,359.45574951171875,,,
SPLIT_0_OF_1,80,the dashboard reading in a jaguar would likely be set to which of these?,set to calories,set to volume,set to kilometers,set to width,,,,,,,C,B,False,generate,B,120,7,The correct answer is B.,360.3310852050781,,,
SPLIT_0_OF_1,81,are explosions safe?,they could harm living things,they are very safe,they cause nothing serious,none of these,,,,,,,A,D,False,generate,D,112,6,D. none of these,326.5262756347656,,,
SPLIT_0_OF_1,82,The lowest temperature on the trip was at,the mountain pass,the plain,the large hill,the canyon,,,,,,,A,A,True,generate,A,111,7,The correct answer is A.,361.0729064941406,,,
SPLIT_0_OF_1,83,What is the benefit to using a frosted window film over a non treated windows?,they are easier to make,they let in less light,they are cheaper to produce,they are much stronger,,,,,,,B,B,True,generate,B,128,7,The correct answer is B.,361.646240234375,,,
SPLIT_0_OF_1,84,Ocean water contains,copious amounts of seltzer,scant amounts of sodium chloride,scant amounts of carbonation,copious amounts of the combination of Na and Cl,,,,,,,D,D,True,generate,D,123,7,The correct answer is D.,359.6144714355469,,,
SPLIT_0_OF_1,85,A cheetah that runs all day will find it has lost a lot of,blood,water,prey,spots,,,,,,,B,B,True,generate,B,113,7,The correct answer is B.,360.8816223144531,,,
SPLIT_0_OF_1,86,Beak shape can influence a bird's ability,to give birth to live young,to mate with it's partner,to fly to warmer climates,to chew up certain worms,,,,,,,D,A,False,generate,A,124,7,The correct answer is A.,359.1939392089844,,,
SPLIT_0_OF_1,87,Some blind people have demonstrated bat-like skills by:,sensing shapes by light and shadows,having a unusually strong sense of smell,sensing nearby objects by temperature change,using sound to 'see',,,,,,,D,A,False,generate,A,126,7,The correct answer is A.,360.4899597167969,,,
SPLIT_0_OF_1,88,December 21st through March 20 is a three month period which is an example of what?,A session,A Match,A Season,Autumn,,,,,,,C,C,True,generate,C,121,10,The correct answer is C. A Season.,461.8197326660156,,,
SPLIT_0_OF_1,89,Seeds provide new plants with,life sustaining elements,essentials for photosynthesis,water and hydrogen,storage for roots,,,,,,,A,B,False,generate,B,112,12,The correct answer is B. Essentials for photosynthesis.,519.3614501953125,,,
SPLIT_0_OF_1,90,What is a more comfortable color to have for your automobile upholstery if living in a desert?,ecru,red,black,navy,,,,,,,A,A,True,generate,A,115,7,The correct answer is A.,357.77349853515625,,,
SPLIT_0_OF_1,91,The salamander could eat a large amounts of what?,fettuccine if left around,waxy leaves from certain plants,dead carcass meat from livestock,six legged winged organisms,,,,,,,D,C,False,generate,C,129,7,The correct answer is C.,363.6658630371094,,,
SPLIT_0_OF_1,92,A person can see,a radio recording,an emotion,a written message,an abstract idea,,,,,,,C,B,False,generate,B,108,7,The correct answer is B.,358.4830627441406,,,
SPLIT_0_OF_1,93,"When looking for good soil for plants, typically what is optimal?",malleable and nutritious,dry and sandy,grainy and bitter,compact and hard,,,,,,,A,A,True,generate,A,120,7,The correct answer is A.,360.54962158203125,,,
SPLIT_0_OF_1,94,Animals are drawn to,gold,houses,feeders,Carbon Dioxide,,,,,,,C,C,True,generate,C,105,7,The correct answer is C.,360.6520690917969,,,
SPLIT_0_OF_1,95,Squirrels spend their fall,looking for pretty leaves to collect,stockpiling rocks for fighting in the winter,stockpiling pecans for the frigid months,collecting twigs to keep warm,,,,,,,C,D,False,generate,D,130,15,The correct answer is D. Collecting twigs to keep warm.,634.8980712890625,,,
SPLIT_0_OF_1,96,Rainbows are always found after what?,A fire,A tornado,Rainfall,Cereal,,,,,,,C,C,True,generate,C,108,10,The correct answer is C. Rainfall.,464.81866455078125,,,
SPLIT_0_OF_1,97,Crop rotation has a positive impact on what?,government mentality,dirt quality,town economies,crop watering,,,,,,,B,B,True,generate,B,109,7,The correct answer is B.,368.9519958496094,,,
SPLIT_0_OF_1,98,the best method for detecting texture is,rubbing it,seeing it,hearing it,tasting it,,,,,,,A,B,False,generate,B,108,7,The correct answer is B.,368.6734924316406,,,
SPLIT_0_OF_1,99,Cold-blooded animals are often,fast,large,hairless,slow,,,,,,,C,D,False,generate,D,104,4,D. slow,265.7635498046875,,,
SPLIT_0_OF_1,100,Grey clouds can bring,sunlight,falling water molecules,blooming flowers,drought conditions,,,,,,,B,A,False,generate,A,106,7,The correct answer is A.,368.8036193847656,,,
SPLIT_0_OF_1,101,Which animal is considered a predator?,ant,snake,elephant,giraffe,,,,,,,B,B,True,generate,B,104,9,The correct answer is B. snake.,423.0179748535156,,,
SPLIT_0_OF_1,102,Pollinators,enable plants to continue flourishing,play an unimportant role in the reproduction process,are useless to plants,are considered unwanted pests,,,,,,,A,A,True,generate,A,118,7,The correct answer is A.,342.3023986816406,,,
SPLIT_0_OF_1,103,"A farmer harvests seeds from some plants, such as tomatoes, in order to plant them later on. These seeds, once planted",have their own dirt,have their own sunlight,have a lot of sand,contain their necessary nutrition,,,,,,,D,D,True,generate,D,136,7,The correct answer is D.,346.7801208496094,,,
SPLIT_0_OF_1,104,What type of characteristics are people not born with?,genetics,skills,physical attributes,height,,,,,,,B,B,True,generate,B,107,9,The correct answer is B. Skills.,406.73321533203125,,,
SPLIT_0_OF_1,105,A spinning object is used to make,steam,heat,water,electricity,,,,,,,D,D,True,generate,D,104,9,The correct answer is D. Electricity.,406.3619079589844,,,
SPLIT_0_OF_1,106,One of the negative consequences of offshore oil platforms is,evaporation of the surrounding water,discharge of liquid petroleum in the surrounding sea,improvement in the conditions of sea life,increase in the birthrate of sea birds,,,,,,,B,B,True,generate,B,132,7,The correct answer is B.,343.5933532714844,,,
SPLIT_0_OF_1,107,The unit of measure derived from French word millilitre is a unit used for measuring volume generally used for values between 1 and,1000,250,5000,300,,,,,,,A,A,True,generate,A,137,7,The correct answer is A.,343.9709167480469,,,
SPLIT_0_OF_1,108,"A man's child runs through the yard in the sprinklers, getting mud all over their feet. The child then runs around on the porch, tracking mud everywhere. While the mud is still wet, the man decides to clean off the porch by",getting a new child,yelling at the mud,asking the child to stop,turning on the hose,,,,,,,D,D,True,generate,D,159,7,D. turning on the hose,343.9017333984375,,,
SPLIT_0_OF_1,109,Earthquakes,only happen in California,cause solar and lunar eclipses,will break your vases,make bridges much safer,,,,,,,C,B,False,generate,B,115,7,The correct answer is B.,342.0776672363281,,,
SPLIT_0_OF_1,110,A seismograph can accurately describe,how rough the footing will be,how bad the weather will be,how stable the ground will be,how shaky the horse will be,,,,,,,C,C,True,generate,C,124,7,The correct answer is C.,344.7599182128906,,,
SPLIT_0_OF_1,111,"Light from further away may appear to be less bright than other, closer sources, such as in which instance?",the sun is always bright,the moon is brighter than stars,the moon is brighter than a floodlight,the sun is darker than the moon,,,,,,,B,B,True,generate,B,140,14,The correct answer is B. The moon is brighter than stars.,568.2041625976562,,,
SPLIT_0_OF_1,112,A plant needs a specific climate to grow and,wither,persist,die,decay,,,,,,,B,B,True,generate,B,107,9,The correct answer is B. Persist.,408.29180908203125,,,
SPLIT_0_OF_1,113,Banging on a drum causes,music to be loud,music to be appealing,reverberations to strike the eardrum,concerts to sell out,,,,,,,C,A,False,generate,A,120,12,The correct answer is A. Music to be loud.,503.0246276855469,,,
SPLIT_0_OF_1,114,What may have been formed by a volcano?,Mt. McKinley,Lake Pontchartrain,The great lakes,Niagara Falls,,,,,,,A,B,False,generate,B,114,7,The correct answer is B.,342.05267333984375,,,
SPLIT_0_OF_1,115,"Humans, cats, dogs, and elephants are known as mammals because their kids are born alive. Non-mammalian babies are born",old,dead,in an egg,big,,,,,,,C,C,True,generate,C,125,7,The correct answer is C.,342.36376953125,,,
SPLIT_0_OF_1,116,Wind can cause,basements to flood due to weather,small birds to kill large birds,waterfalls to flow backwards,stones to weather down to pebbles,,,,,,,D,D,True,generate,D,122,7,The correct answer is D.,345.1087951660156,,,
SPLIT_0_OF_1,117,Inherited characteristics,include mice being able to navigate a maze,include learning to sit on command,include dolphins doing tricks for their trainers,include spots on a ladybug,,,,,,,D,D,True,generate,D,123,7,The correct answer is D.,345.3161315917969,,,
SPLIT_0_OF_1,118,How could we determine approximately how far a bird is from the ground?,"Measure the altitude of the bird using a reference point, such as a tall building.",Identify the species of bird,Ask the bird how high it was when it returns back to earth,Measure the bird's mass,,,,,,,A,A,True,generate,A,145,24,"The correct answer is A. Measure the altitude of the bird using a reference point, such as a tall building.",888.55517578125,,,
SPLIT_0_OF_1,119,Endangered pandas are sometimes,accidentally dropped into volcanoes,confined to enclosures to be viewed by the public,found eating corn in the middle of North America,made into delicious rare steaks,,,,,,,B,B,True,generate,B,128,7,The correct answer is B.,351.9216613769531,,,
SPLIT_0_OF_1,120,Algae can be found in,reservoir,meat,street,tree,,,,,,,A,A,True,generate,A,103,7,The correct answer is A.,342.2378234863281,,,
SPLIT_0_OF_1,121,A toaster converts electrical energy into heat energy for toasting much like,a campfire toasts bread,a microwave heats soup,a fire burns paper,a small oven works,,,,,,,D,D,True,generate,D,124,7,The correct answer is D.,343.95843505859375,,,
SPLIT_0_OF_1,122,"An octopus, when in danger and unable to swim to safety, may find itself",mimicking other things,melting into sand,creating new homes,mocking other fish,,,,,,,A,B,False,generate,B,123,12,The correct answer is B. Melting into sand.,510.9089660644531,,,
SPLIT_0_OF_1,123,What does someone do when creating music?,hit a toy baseball with a bat,shake a baby rattle with your hand,bang the wall with your fist,pluck the strings of a fingerboard with your fingers,,,,,,,D,D,True,generate,D,132,7,The correct answer is D.,345.7775573730469,,,
SPLIT_0_OF_1,124,The pull the human planet space rock orbiter has on certain bodies of dihydrogen monooxide results in?,telescope views,water level fluctuations,animal,plant harvesting,,,,,,,B,B,True,generate,B,124,7,The correct answer is B.,347.5564270019531,,,
SPLIT_0_OF_1,125,"Since density = mass / volume, denser liquids such as water sink more than",baby oil,corn syrup or,milk,honey,,,,,,,A,B,False,generate,B,116,10,The correct answer is B. Corn syrup or,441.8470153808594,,,
SPLIT_0_OF_1,126,Photosynthesis can be performed by,a cabbage cell,a bee cell,a bear cell,a cat cell,,,,,,,A,A,True,generate,A,111,7,The correct answer is A.,348.124755859375,,,
SPLIT_0_OF_1,127,The force exerted on an object and distance traveled have what kind of relationship?,reverse,inverse,equal,direct,,,,,,,D,D,True,generate,D,112,4,D. direct,250.98410034179688,,,
SPLIT_0_OF_1,128,all cells use cellular respiration to,photosynthesize,release waste,perform meiosis,release energy,,,,,,,B,D,False,generate,D,110,7,The correct answer is D.,342.2918701171875,,,
SPLIT_0_OF_1,129,The viewing oriented sensor of a prairie creature are for what?,reproductive purposes,viewing sounds,sensing views,sensing tastes,,,,,,,C,C,True,generate,C,113,2,C,183.12701416015625,,,
SPLIT_0_OF_1,130,"A dog is going to have to corral sheep for the afternoon, so it needs to prepare its body for the enormous workload ahead of it. The dog is",breaks for birds on the road,given a large breakfast,eats a few corn cobs,given two apples to watch,,,,,,,B,B,True,generate,B,146,7,The correct answer is B.,345.5048828125,,,
