experiment_id,model,method,baseline,trace_id,prompt_id,task,seed,L_bf16,L_static,L_method,recoverable_gap,no_gap_flag,recovery_unclipped,recovery_clipped_optional,tokens_generated,final_decode_position,notes
01_static_top1_static_union,Granite,grid_dense,static_1pct,0,opencompass_AIME2025_I_0,AIME-2025,,0.00023217161094724048,0.0017873452064911532,0.0009876868003431127,0.0015567448951414598,False,0.5143866146124914,0.5143866146124914,64,10000,perplexity_bf16=1.0002321985648617; perplexity_static=1.0017889434600031; perplexity_method=1.000988174723576
01_static_top1_static_union,Granite,grid_sparse,static_1pct,0,opencompass_AIME2025_I_0,AIME-2025,,0.00023217161094724048,0.0017873452064911532,0.0009686036075002846,0.0015567448951414598,False,0.5266570053285441,0.5266570053285441,64,10000,perplexity_bf16=1.0002321985648617; perplexity_static=1.0017889434600031; perplexity_method=1.0009690728554674
01_static_top1_static_union,Granite,magnitude_average,static_1pct,0,opencompass_AIME2025_I_0,AIME-2025,,0.00023217161094724048,0.0017873452064911532,0.001344142918448199,0.0015567448951414598,False,0.28514419926041923,0.28514419926041923,64,10000,perplexity_bf16=1.0002321985648617; perplexity_static=1.0017889434600031; perplexity_method=1.0013450466834253
01_static_top1_static_union,Granite,static_2pct,static_1pct,0,opencompass_AIME2025_I_0,AIME-2025,,0.00023217161094724048,0.0017873452064911532,0.000976065517640734,0.0015567448951414598,False,0.5218590649817458,0.5218590649817458,64,10000,perplexity_bf16=1.0002321985648617; perplexity_static=1.0017889434600031; perplexity_method=1.0009765420246095
01_static_top1_static_union,Granite,union_primary,static_1pct,0,opencompass_AIME2025_I_0,AIME-2025,,0.00023217161094724048,0.0017873452064911532,0.0008656689227848346,0.0015567448951414598,False,0.5928394180792577,0.5928394180792577,64,10000,perplexity_bf16=1.0002321985648617; perplexity_static=1.0017889434600031; perplexity_method=1.0008660437222696
01_static_top1_static_union,Granite,grid_dense,static_1pct,1,opencompass_AIME2025_I_1,AIME-2025,,0.0004199773570938703,0.0005450101950827957,8.504236870932047e-05,0.00012509318019282567,False,3.6781601882767787,1.0,64,10000,perplexity_bf16=1.0004200655599313; perplexity_static=1.0005451587401242; perplexity_method=1.000085045984914
01_static_top1_static_union,Granite,grid_sparse,static_1pct,1,opencompass_AIME2025_I_1,AIME-2025,,0.0004199773570938703,0.0005450101950827957,0.00014751182680772246,0.00012509318019282567,False,3.1787187143130895,1.0,64,10000,perplexity_bf16=1.0004200655599313; perplexity_static=1.0005451587401242; perplexity_method=1.0001475227072123
01_static_top1_static_union,Granite,magnitude_average,static_1pct,1,opencompass_AIME2025_I_1,AIME-2025,,0.0004199773570938703,0.0005450101950827957,0.00010910754954451818,0.00012509318019282567,False,3.4857634721757647,1.0,64,10000,perplexity_bf16=1.0004200655599313; perplexity_static=1.0005451587401242; perplexity_method=1.0001091135019897
01_static_top1_static_union,Granite,static_2pct,static_1pct,1,opencompass_AIME2025_I_1,AIME-2025,,0.0004199773570938703,0.0005450101950827957,0.0004129441586329108,0.00012509318019282567,False,1.0562470960550683,1.0,64,10000,perplexity_bf16=1.0004200655599313; perplexity_static=1.0005451587401242; perplexity_method=1.0004130294318092
01_static_top1_static_union,Granite,union_primary,static_1pct,1,opencompass_AIME2025_I_1,AIME-2025,,0.0004199773570938703,0.0005450101950827957,0.0001267340885267032,0.00012509318019282567,False,3.3448395815720575,1.0,64,10000,perplexity_bf16=1.0004200655599313; perplexity_static=1.0005451587401242; perplexity_method=1.0001267421196305
